t,x_pos,y_pos,phi1,phi2,grad_sq,potential,temperature,energy_density,vorticity,attractor_id
5.0000,31.0,19.0,-0.087141,-0.514845,0.627739,0.412049,0.909091,0.725919,0,5
5.0000,31.0,20.0,0.040398,-0.731932,0.771307,0.044731,0.909091,0.430384,-1,9
5.0000,31.0,21.0,0.071062,0.906910,0.117555,0.326670,0.909091,0.385448,0,11
5.0000,31.0,22.0,0.447866,0.436557,0.894065,0.931043,0.909091,1.378075,1,10
5.0000,31.0,23.0,0.861806,-0.174081,0.303454,0.404624,0.909091,0.556351,1,13
5.0000,31.0,24.0,0.630123,-0.144497,0.549387,0.289079,0.909091,0.563773,0,9
5.0000,31.0,25.0,-0.489295,-0.470667,0.543579,0.834237,0.909091,1.106027,0,5
5.0000,31.0,26.0,0.166583,-0.678373,0.174206,0.270169,0.909091,0.357272,0,9
5.0000,31.0,27.0,-0.306062,-0.025599,0.074687,0.468217,0.909091,0.505561,0,5
5.0000,31.0,28.0,-0.808744,0.052810,0.516619,0.104885,0.909091,0.363194,-1,2
5.0000,31.0,29.0,0.550386,-0.063530,0.219743,0.312531,0.909091,0.422403,0,9
5.0000,31.0,30.0,-0.007882,-0.582875,0.664345,0.212652,0.909091,0.544825,0,5
5.0000,31.0,31.0,0.472752,0.811369,0.254203,0.567744,0.909091,0.694846,-1,11
5.0000,31.0,32.0,0.019829,0.247897,0.403314,0.379699,0.909091,0.581356,0,10
5.0000,31.0,33.0,-0.580377,-0.198335,0.284634,0.492723,0.909091,0.635040,1,5
5.0000,31.0,34.0,-0.561917,-0.359317,0.263728,0.763503,0.909091,0.895367,0,5
5.0000,31.0,35.0,0.071609,-0.701133,0.333339,0.085653,0.909091,0.252322,0,9
5.0000,31.0,36.0,0.249658,-0.024571,0.269671,0.384671,0.909091,0.519507,1,9
5.0000,31.0,37.0,0.393247,-0.634015,0.205243,0.637093,0.909091,0.739715,0,9
5.0000,31.0,38.0,0.744251,-0.461984,0.281287,0.515981,0.909091,0.656625,0,9
5.0000,31.0,39.0,0.147289,-0.057191,0.399717,0.203579,0.909091,0.403438,-1,9
5.0000,31.0,40.0,0.595244,0.699236,0.398221,0.306532,0.909091,0.505642,0,10
5.0000,31.0,41.0,1.152454,0.079090,0.665817,0.865461,0.909091,1.198369,-1,14
5.0000,31.0,42.0,-0.026208,0.104702,0.156067,0.105468,0.909091,0.183501,0,6
5.0000,31.0,43.0,-0.294972,-0.018808,0.112113,0.452418,0.909091,0.508474,0,5
5.0000,31.0,44.0,0.178408,-0.129013,0.110195,0.369414,0.909091,0.424512,0,9
5.0000,31.0,45.0,0.036739,-0.743768,0.227923,0.042713,0.909091,0.156674,1,9
5.0000,31.0,46.0,0.522599,-0.192765,0.780264,0.595839,0.909091,0.985971,0,9
5.0000,31.0,47.0,-0.951718,0.549620,0.890691,0.808287,0.909091,1.253633,1,2
5.0000,32.0,0.0,-0.542264,0.743502,0.212998,0.395687,0.909091,0.502186,0,6
5.0000,32.0,1.0,-0.707824,-0.084847,0.488144,0.099039,0.909091,0.343111,0,5
5.0000,32.0,2.0,-0.078435,0.106541,0.557489,0.153947,0.909091,0.432692,0,6
5.0000,32.0,3.0,0.118134,-0.904065,1.193257,0.391847,0.909091,0.988475,-1,8
5.0000,32.0,4.0,-1.132422,0.595862,0.302514,1.193840,0.909091,1.345097,0,2
5.0000,32.0,5.0,-0.561179,0.468248,0.204900,0.707449,0.909091,0.809899,0,6
5.0000,32.0,6.0,-0.711844,-0.185591,0.130036,0.286995,0.909091,0.352012,1,5
5.0000,32.0,7.0,-1.281716,0.159274,0.390839,1.040740,0.909091,1.236160,1,2
5.0000,32.0,8.0,-1.418157,0.748025,1.521617,1.456216,0.909091,2.217025,0,2
5.0000,32.0,9.0,-0.043355,1.368793,0.760221,0.850733,0.909091,1.230843,0,7
5.0000,32.0,10.0,0.004655,0.742287,0.840184,0.030722,0.909091,0.450813,0,10
5.0000,32.0,11.0,0.205453,0.014754,0.377716,0.295937,0.909091,0.484795,0,10
5.0000,32.0,12.0,0.247232,1.243085,0.561139,1.248559,0.909091,1.529129,0,11
5.0000,32.0,13.0,-0.441961,0.582314,0.344797,0.697580,0.909091,0.869979,0,6
5.0000,32.0,14.0,0.484476,-0.054256,0.209376,0.427680,0.909091,0.532368,0,9
5.0000,32.0,15.0,0.444655,0.476954,0.041709,0.885021,0.909091,0.905875,0,10
5.0000,32.0,16.0,0.642942,0.590958,0.275450,0.362807,0.909091,0.500532,0,10
5.0000,32.0,17.0,0.919360,-0.220678,0.215259,0.649559,0.909091,0.757188,0,13
5.0000,32.0,18.0,1.162960,-0.067855,0.073424,0.858866,0.909091,0.895578,0,13
5.0000,32.0,19.0,1.387846,0.006671,0.695338,0.843848,0.909091,1.191517,0,14
5.0000,32.0,20.0,-0.067654,-0.109993,0.296184,0.146753,0.909091,0.294845,0,5
5.0000,32.0,21.0,0.118353,0.583225,1.520044,0.325551,0.909091,1.085573,-1,10
5.0000,32.0,22.0,0.668889,-1.290632,1.180109,1.261762,0.909091,1.851816,0,8
5.0000,32.0,23.0,-0.072603,0.360842,0.120232,0.544272,0.909091,0.604388,0,6
5.0000,32.0,24.0,-0.026961,0.492925,0.585043,0.394340,0.909091,0.686861,-1,6
5.0000,32.0,25.0,0.783049,-0.757261,0.162081,0.251097,0.909091,0.332137,0,12
5.0000,32.0,26.0,0.017809,-0.837058,0.232549,0.127986,0.909091,0.244260,0,8
5.0000,32.0,27.0,-0.282992,-0.224037,0.093807,0.756050,0.909091,0.802954,0,5
5.0000,32.0,28.0,-0.493610,-0.273377,0.755108,0.804386,0.909091,1.181940,0,5
5.0000,32.0,29.0,0.490753,0.478719,0.641384,0.820412,0.909091,1.141104,1,10
5.0000,32.0,30.0,0.425887,-0.040383,0.070229,0.491912,0.909091,0.527026,0,9
5.0000,32.0,31.0,0.476430,0.108404,0.472801,0.511538,0.909091,0.747938,0,10
5.0000,32.0,32.0,-0.615633,-0.558375,0.373445,0.460102,0.909091,0.646825,0,5
5.0000,32.0,33.0,0.462450,-0.040880,0.392397,0.450405,0.909091,0.646604,-1,9
5.0000,32.0,34.0,-0.089895,0.200963,0.361599,0.351835,0.909091,0.532635,0,6
5.0000,32.0,35.0,-0.411390,0.080295,0.364805,0.543142,0.909091,0.725544,0,6
5.0000,32.0,36.0,0.223098,0.803643,0.350351,0.408566,0.909091,0.583742,1,11
5.0000,32.0,37.0,0.084074,0.122679,0.096757,0.188623,0.909091,0.237001,0,10
5.0000,32.0,38.0,-0.027231,-0.363274,0.449929,0.506562,0.909091,0.731526,-1,5
5.0000,32.0,39.0,-0.685611,-0.420921,1.009092,0.566220,0.909091,1.070766,1,5
5.0000,32.0,40.0,-0.340695,0.847013,0.525373,0.666764,0.909091,0.929451,0,7
5.0000,32.0,41.0,0.028278,-0.018857,0.231517,0.020437,0.909091,0.136196,0,9
5.0000,32.0,42.0,-0.720431,0.338872,0.545794,0.542344,0.909091,0.815241,-1,6
5.0000,32.0,43.0,0.161869,-0.078082,0.061328,0.255754,0.909091,0.286418,0,9
5.0000,32.0,44.0,-0.028395,-0.124680,0.205147,0.140315,0.909091,0.242889,0,5
5.0000,32.0,45.0,0.523235,-0.375872,0.746295,0.841833,0.909091,1.214980,-1,9
5.0000,32.0,46.0,0.030177,0.199443,0.336257,0.289631,0.909091,0.457760,0,10
5.0000,32.0,47.0,0.280536,-0.323211,0.954191,0.902666,0.909091,1.379762,-1,9
5.0000,33.0,0.0,-0.407617,0.396673,0.133328,0.990152,0.909091,1.056816,1,6
5.0000,33.0,1.0,-0.136560,1.007615,0.605803,0.707041,0.909091,1.009942,0,7
5.0000,33.0,2.0,0.621167,0.931494,1.032367,0.644535,0.909091,1.160718,0,11
5.0000,33.0,3.0,-0.755643,-0.461490,0.803535,0.521407,0.909091,0.923175,0,1
5.0000,33.0,4.0,-0.351885,1.104012,0.371421,1.315303,0.909091,1.501013,0,7
5.0000,33.0,5.0,0.016075,0.278053,0.240057,0.428274,0.909091,0.548302,0,10
5.0000,33.0,6.0,-0.737830,0.089692,0.239940,0.098872,0.909091,0.218842,0,6
5.0000,33.0,7.0,-0.809971,-0.828435,1.120263,0.406606,0.909091,0.966737,0,0
5.0000,33.0,8.0,0.518799,0.504637,0.770579,0.731475,0.909091,1.116765,-1,10
5.0000,33.0,9.0,0.880462,0.029902,0.401671,0.224509,0.909091,0.425344,1,14
5.0000,33.0,10.0,0.605558,-0.816567,1.101971,0.371425,0.909091,0.922411,1,8
5.0000,33.0,11.0,0.211197,-0.002145,0.455596,0.305742,0.909091,0.533539,-1,9
5.0000,33.0,12.0,-0.710478,0.598304,0.302416,0.298018,0.909091,0.449226,0,6
5.0000,33.0,13.0,-0.163858,0.386510,0.271473,0.699846,0.909091,0.835582,0,6
5.0000,33.0,14.0,0.617212,0.677944,0.542312,0.284693,0.909091,0.555849,0,10
5.0000,33.0,15.0,0.226605,0.735750,0.419679,0.369886,0.909091,0.579726,0,10
5.0000,33.0,16.0,0.061623,0.421519,0.242150,0.513968,0.909091,0.635043,0,10
5.0000,33.0,17.0,0.088299,-0.516781,0.231032,0.410003,0.909091,0.525519,0,9
5.0000,33.0,18.0,0.729981,0.155974,0.526459,0.219337,0.909091,0.482567,0,10
5.0000,33.0,19.0,1.540649,-0.784477,1.102027,1.963012,0.909091,2.514026,0,12
5.0000,33.0,20.0,0.076728,-0.915437,0.160130,0.356144,0.909091,0.436210,0,8
5.0000,33.0,21.0,0.297849,-0.911274,0.264606,0.772745,0.909091,0.905049,1,8
5.0000,33.0,22.0,-0.415313,-0.773173,0.638706,0.570589,0.909091,0.889941,0,4
5.0000,33.0,23.0,0.459968,-0.060781,0.051804,0.471037,0.909091,0.496939,0,9
5.0000,33.0,24.0,0.086096,0.163823,0.260339,0.270245,0.909091,0.400415,0,10
5.0000,33.0,25.0,0.785490,-0.519863,0.709942,0.464903,0.909091,0.819874,0,13
5.0000,33.0,26.0,-0.384230,-0.287255,0.055930,0.934859,0.909091,0.962824,0,5
5.0000,33.0,27.0,-0.831271,-0.390843,0.926684,0.655694,0.909091,1.119036,0,1
5.0000,33.0,28.0,0.196949,0.731084,0.547384,0.306891,0.909091,0.580583,-1,10
5.0000,33.0,29.0,-0.851414,-0.221600,0.812059,0.486455,0.909091,0.892485,0,1
5.0000,33.0,30.0,0.143561,-0.460520,0.453824,0.598773,0.909091,0.825685,0,9
5.0000,33.0,31.0,0.083420,-0.207110,0.594828,0.355475,0.909091,0.652889,0,9
5.0000,33.0,32.0,-0.805257,-0.391760,0.238835,0.613064,0.909091,0.732482,-1,1
5.0000,33.0,33.0,-0.391938,-0.730834,0.942550,0.559071,0.909091,1.030346,0,5
5.0000,33.0,34.0,-1.152450,0.647563,0.213588,1.175125,0.909091,1.281918,0,2
5.0000,33.0,35.0,-0.968508,0.552560,0.393612,0.854778,0.909091,1.051584,0,2
5.0000,33.0,36.0,-0.156505,-0.076280,0.136491,0.242733,0.909091,0.310979,1,5
5.0000,33.0,37.0,0.442048,0.020980,0.191970,0.465458,0.909091,0.561443,0,10
5.0000,33.0,38.0,0.057302,0.801106,0.966827,0.099336,0.909091,0.582749,-1,11
5.0000,33.0,39.0,0.777979,-0.011470,0.267166,0.048157,0.909091,0.181740,0,13
5.0000,33.0,40.0,0.756797,0.741495,0.190190,0.211726,0.909091,0.306821,0,14
5.0000,33.0,41.0,0.035136,0.468468,0.197304,0.438012,0.909091,0.536664,-1,10
5.0000,33.0,42.0,0.289657,-0.120034,0.100309,0.557703,0.909091,0.607857,0,9
5.0000,33.0,43.0,-0.277429,0.040052,0.446995,0.438937,0.909091,0.662435,0,6
5.0000,33.0,44.0,-0.179282,-0.780750,0.533766,0.288830,0.909091,0.555713,0,4
5.0000,33.0,45.0,-0.895729,0.254707,0.281534,0.657506,0.909091,0.798273,0,2
5.0000,33.0,46.0,-0.861735,-0.262809,0.522406,0.591374,0.909091,0.852577,0,1
5.0000,33.0,47.0,-0.695675,0.700948,0.210549,0.194773,0.909091,0.300047,0,6
5.0000,34.0,0.0,-0.671204,0.265858,0.435859,0.480164,0.909091,0.698093,0,6
5.0000,34.0,1.0,0.319883,-0.271028,0.141585,0.885035,0.909091,0.955828,0,9
5.0000,34.0,2.0,0.424793,0.426626,0.133375,0.961776,0.909091,1.028464,-1,10
5.0000,34.0,3.0,-0.116809,-0.023068,0.278488,0.124163,0.909091,0.263407,0,5
5.0000,34.0,4.0,0.405138,0.795800,0.601497,0.598131,0.909091,0.898879,0,11
5.0000,34.0,5.0,-0.301463,-0.227461,0.237922,0.787137,0.909091,0.906099,0,5
5.0000,34.0,6.0,-0.913022,-0.194748,0.197885,0.575484,0.909091,0.674427,0,1
5.0000,34.0,7.0,-0.941561,0.131264,1.126146,0.517260,0.909091,1.080333,-1,2
5.0000,34.0,8.0,-0.324904,-0.914626,0.816440,0.816687,0.909091,1.224907,-1,4
5.0000,34.0,9.0,0.094842,0.474203,0.169390,0.493582,0.909091,0.578277,1,10
5.0000,34.0,10.0,-0.384463,0.798654,1.304817,0.604120,0.909091,1.256528,0,7
5.0000,34.0,11.0,0.302290,-0.779358,0.407682,0.523626,0.909091,0.727467,0,8
5.0000,34.0,12.0,-0.735693,-0.331952,0.161713,0.535640,0.909091,0.616496,0,5
5.0000,34.0,13.0,-0.767644,0.224246,0.036920,0.375788,0.909091,0.394248,0,2
5.0000,34.0,14.0,-0.602138,-0.047672,0.181147,0.194597,0.909091,0.285171,0,5
5.0000,34.0,15.0,-0.994787,0.488857,0.436834,1.022228,0.909091,1.240645,0,2
5.0000,34.0,16.0,-0.228086,0.481104,0.549701,0.742500,0.909091,1.017350,-1,6
5.0000,34.0,17.0,-0.152760,-0.557561,0.508398,0.442809,0.909091,0.697007,0,5
5.0000,34.0,18.0,0.192276,0.680455,0.745556,0.323066,0.909091,0.695844,0,10
5.0000,34.0,19.0,0.842517,0.542363,0.716173,0.523160,0.909091,0.881247,1,14
5.0000,34.0,20.0,-0.175515,-0.188812,0.431866,0.482457,0.909091,0.698390,0,5
5.0000,34.0,21.0,0.531644,-0.221279,0.317312,0.637750,0.909091,0.796406,-1,9
5.0000,34.0,22.0,0.140022,0.213135,0.473000,0.461308,0.909091,0.697808,1,10
5.0000,34.0,23.0,0.483025,0.067497,0.163477,0.443616,0.909091,0.525355,0,10
5.0000,34.0,24.0,-0.149573,-0.007167,0.231050,0.180637,0.909091,0.296162,0,5
5.0000,34.0,25.0,-0.327354,-0.942940,0.840558,0.898455,0.909091,1.318734,0,4
5.0000,34.0,26.0,-0.284689,-0.230356,1.031496,0.770878,0.909091,1.286626,0,5
5.0000,34.0,27.0,-0.551462,0.754796,0.119146,0.385271,0.909091,0.444844,0,7
5.0000,34.0,28.0,-0.105125,1.033766,1.365131,0.712793,0.909091,1.395359,0,7
5.0000,34.0,29.0,0.473240,-0.889783,1.151565,0.737188,0.909091,1.312970,0,8
5.0000,34.0,30.0,-1.161920,-0.668326,0.467346,1.178163,0.909091,1.411836,0,1
5.0000,34.0,31.0,-0.919148,-0.948950,0.722248,1.079170,0.909091,1.440294,0,0
5.0000,34.0,32.0,-0.492607,0.364406,0.401039,0.894480,0.909091,1.094999,1,6
5.0000,34.0,33.0,0.376943,0.106223,0.178401,0.593247,0.909091,0.682448,0,10
5.0000,34.0,34.0,-0.350105,0.238011,0.097711,0.847404,0.909091,0.896260,0,6
5.0000,34.0,35.0,-0.356771,0.171200,0.242531,0.713632,0.909091,0.834898,0,6
5.0000,34.0,36.0,0.259719,-0.146974,0.360986,0.562272,0.909091,0.742765,0,9
5.0000,34.0,37.0,0.368872,-0.055822,0.198347,0.527581,0.909091,0.626755,1,9
5.0000,34.0,38.0,0.583986,-0.751394,1.002805,0.328140,0.909091,0.829543,0,8
5.0000,34.0,39.0,0.812305,0.695695,0.165360,0.279282,0.909091,0.361962,0,14
5.0000,34.0,40.0,1.136128,0.888227,0.426149,1.527706,0.909091,1.740781,1,15
5.0000,34.0,41.0,0.643386,0.558661,0.635086,0.419293,0.909091,0.736836,-1,10
5.0000,34.0,42.0,0.114234,0.032443,0.338881,0.124251,0.909091,0.293692,1,10
5.0000,34.0,43.0,0.749692,-0.182780,0.967148,0.278320,0.909091,0.761894,1,9
5.0000,34.0,44.0,0.498730,-1.080575,0.740305,1.227313,0.909091,1.597466,0,8
5.0000,34.0,45.0,-0.632952,-0.633046,0.190709,0.310618,0.909091,0.405972,0,5
5.0000,34.0,46.0,0.096855,-0.725764,0.686319,0.110500,0.909091,0.453660,-1,9
5.0000,34.0,47.0,-0.606936,-0.110693,0.351491,0.266828,0.909091,0.442573,1,5
5.0000,35.0,0.0,-0.440297,0.913636,0.642246,0.833634,0.909091,1.154757,0,7
5.0000,35.0,1.0,0.095341,-0.405904,0.302265,0.567498,0.909091,0.718631,0,9
5.0000,35.0,2.0,0.368366,0.613065,0.249544,0.670411,0.909091,0.795183,0,10
5.0000,35.0,3.0,0.247035,0.173390,0.450237,0.593319,0.909091,0.818437,0,10
5.0000,35.0,4.0,-0.521179,0.756094,0.833219,0.437155,0.909091,0.853764,0,7
5.0000,35.0,5.0,-0.509682,-0.957706,0.531999,0.885572,0.909091,1.151571,-1,4
5.0000,35.0,6.0,-0.350293,0.411699,0.698833,0.984862,0.909091,1.334278,0,6
5.0000,35.0,7.0,0.762393,0.487599,0.706615,0.492512,0.909091,0.845820,0,14
5.0000,35.0,8.0,0.744265,-0.781940,0.355080,0.239977,0.909091,0.417517,0,8
5.0000,35.0,9.0,-0.086018,-0.082436,0.384058,0.128496,0.909091,0.320526,0,5
5.0000,35.0,10.0,-0.622407,-0.684888,0.920559,0.272261,0.909091,0.732541,0,5
5.0000,35.0,11.0,0.204213,-1.365470,1.162850,1.151472,0.909091,1.732897,-1,8
5.0000,35.0,12.0,-0.912199,0.220605,0.033079,0.630177,0.909091,0.646717,0,2
5.0000,35.0,13.0,-0.920650,0.375700,0.062715,0.868566,0.909091,0.899923,0,2
5.0000,35.0,14.0,-0.466497,0.466288,0.132444,0.873749,0.909091,0.939971,0,6
5.0000,35.0,15.0,-0.022235,0.026702,0.299910,0.020891,0.909091,0.170846,0,6
5.0000,35.0,16.0,0.805031,0.264372,0.598232,0.492102,0.909091,0.791218,0,14
5.0000,35.0,17.0,0.450401,-0.691926,0.231994,0.537669,0.909091,0.653666,0,9
5.0000,35.0,18.0,-0.463557,-0.772207,0.274882,0.530615,0.909091,0.668056,-1,4
5.0000,35.0,19.0,-0.227440,0.156523,0.534777,0.522063,0.909091,0.789451,0,6
5.0000,35.0,20.0,-0.141731,-1.295697,0.408912,0.999836,0.909091,1.204292,0,4
5.0000,35.0,21.0,-0.416774,-0.054944,0.182817,0.511060,0.909091,0.602469,0,5
5.0000,35.0,22.0,-1.127931,-0.168223,0.537783,1.010020,0.909091,1.278911,0,1
5.0000,35.0,23.0,0.237189,-0.365769,0.220322,0.850395,0.909091,0.960556,0,9
5.0000,35.0,24.0,-0.258200,0.064403,0.359846,0.429552,0.909091,0.609475,0,6
5.0000,35.0,25.0,0.114415,0.687236,0.159767,0.159805,0.909091,0.239688,0,10
5.0000,35.0,26.0,0.187669,1.461142,0.660551,1.229390,0.909091,1.559665,0,11
5.0000,35.0,27.0,-0.286022,0.395512,0.090820,0.930302,0.909091,0.975712,0,6
5.0000,35.0,28.0,-0.704504,0.000943,0.208537,0.039232,0.909091,0.143501,0,6
5.0000,35.0,29.0,-0.293687,0.248327,0.044454,0.816958,0.909091,0.839185,0,6
5.0000,35.0,30.0,-0.069971,0.066074,0.572685,0.088602,0.909091,0.374945,0,6
5.0000,35.0,31.0,-0.788479,0.033432,0.285018,0.066356,0.909091,0.208866,-1,2
5.0000,35.0,32.0,-0.106011,-0.430529,0.241337,0.565730,0.909091,0.686398,0,5
5.0000,35.0,33.0,0.399278,-0.302602,0.156400,0.950796,0.909091,1.028996,0,9
5.0000,35.0,34.0,0.254631,0.381646,0.519831,0.882925,0.909091,1.142841,0,10
5.0000,35.0,35.0,-1.055631,0.191831,0.234316,0.942046,0.909091,1.059203,0,2
5.0000,35.0,36.0,-0.933443,-0.137771,0.861815,0.507905,0.909091,0.938812,0,1
5.0000,35.0,37.0,0.873192,-0.150463,0.626935,0.379666,0.909091,0.693133,0,13
5.0000,35.0,38.0,-0.138832,0.407294,0.146290,0.641871,0.909091,0.715016,0,6
5.0000,35.0,39.0,0.108233,0.541440,0.124033,0.392314,0.909091,0.454331,0,10
5.0000,35.0,40.0,-0.005872,1.109646,0.756464,0.761819,0.909091,1.140051,-1,7
5.0000,35.0,41.0,-0.135285,-0.614841,0.240368,0.297147,0.909091,0.417331,-1,5
5.0000,35.0,42.0,-0.836869,0.004129,0.399718,0.124941,0.909091,0.324800,0,2
5.0000,35.0,43.0,-0.667093,0.813360,0.271974,0.295727,0.909091,0.431714,0,7
5.0000,35.0,44.0,-0.210844,-0.092274,0.631411,0.375374,0.909091,0.691080,0,5
5.0000,35.0,45.0,-1.103185,-0.610640,1.082359,1.127523,0.909091,1.668702,0,1
5.0000,35.0,46.0,-0.530019,0.490243,0.350015,0.734529,0.909091,0.909536,0,6
5.0000,35.0,47.0,0.513286,-0.038983,0.719350,0.364305,0.909091,0.723980,-1,9
5.0000,36.0,0.0,-0.408485,0.178874,0.253217,0.722185,0.909091,0.848793,0,6
5.0000,36.0,1.0,-0.214680,-0.395622,0.995378,0.802714,0.909091,1.300403,-1,5
5.0000,36.0,2.0,0.456012,-0.271501,0.500066,0.857853,0.909091,1.107886,0,9
5.0000,36.0,3.0,0.124268,1.098690,1.180362,0.876715,0.909091,1.466896,1,11
5.0000,36.0,4.0,-0.301239,0.166809,0.313573,0.662498,0.909091,0.819285,0,6
5.0000,36.0,5.0,-0.745531,-0.543345,0.855793,0.394610,0.909091,0.822506,0,5
5.0000,36.0,6.0,-1.406959,1.071211,0.660272,2.682446,0.909091,3.012582,0,3
5.0000,36.0,7.0,-0.084929,1.192188,0.939728,0.896618,0.909091,1.366482,-1,7
5.0000,36.0,8.0,0.995371,-0.359343,0.137363,1.073829,0.909091,1.142511,0,13
5.0000,36.0,9.0,0.698337,-0.602397,0.213201,0.295373,0.909091,0.401973,0,9
5.0000,36.0,10.0,0.954694,-0.464672,0.256411,0.931494,0.909091,1.059700,0,13
5.0000,36.0,11.0,0.464789,-0.459108,0.401565,0.885358,0.909091,1.086141,0,9
5.0000,36.0,12.0,-0.626404,0.057778,0.157535,0.160319,0.909091,0.239086,0,6
5.0000,36.0,13.0,-0.747853,0.456555,0.744460,0.523217,0.909091,0.895447,1,6
5.0000,36.0,14.0,-0.162899,0.249490,0.426201,0.576263,0.909091,0.789364,0,6
5.0000,36.0,15.0,0.564895,0.364436,0.434387,0.759304,0.909091,0.976498,1,10
5.0000,36.0,16.0,0.066070,-0.633735,0.416170,0.156979,0.909091,0.365064,0,9
5.0000,36.0,17.0,0.557721,-0.965230,0.288764,0.837014,0.909091,0.981396,0,8
5.0000,36.0,18.0,-0.130229,-1.037026,0.620702,0.766785,0.909091,1.077136,0,4
5.0000,36.0,19.0,-0.308088,0.284255,1.028707,0.893117,0.909091,1.407470,0,6
5.0000,36.0,20.0,-0.016910,-1.225332,0.470577,0.839938,0.909091,1.075226,0,4
5.0000,36.0,21.0,-0.183543,-0.452807,0.165428,0.690749,0.909091,0.773463,0,5
5.0000,36.0,22.0,-0.636175,-0.250241,0.783999,0.498010,0.909091,0.890009,0,5
5.0000,36.0,23.0,0.695763,-0.856217,0.355278,0.374347,0.909091,0.551985,0,8
5.0000,36.0,24.0,0.694124,-0.011107,0.258153,0.047211,0.909091,0.176288,0,9
5.0000,36.0,25.0,0.263351,0.575034,0.278058,0.631734,0.909091,0.770763,0,10
5.0000,36.0,26.0,-0.045972,0.353140,0.227096,0.515643,0.909091,0.629191,-1,6
5.0000,36.0,27.0,-0.416867,0.519395,0.166308,0.837389,0.909091,0.920543,0,6
5.0000,36.0,28.0,-0.454842,0.737046,0.096666,0.522012,0.909091,0.570345,0,6
5.0000,36.0,29.0,-0.580550,0.137597,0.358696,0.366573,0.909091,0.545921,0,6
5.0000,36.0,30.0,-1.051513,-0.833924,0.795732,1.150641,0.909091,1.548507,0,0
5.0000,36.0,31.0,-0.214012,0.392652,0.166121,0.802349,0.909091,0.885409,0,6
5.0000,36.0,32.0,0.420659,0.214673,0.210251,0.788438,0.909091,0.893564,0,10
5.0000,36.0,33.0,0.048582,-0.418765,0.127773,0.503986,0.909091,0.567873,0,9
5.0000,36.0,34.0,0.190303,-0.186131,0.143493,0.507472,0.909091,0.579218,-1,9
5.0000,36.0,35.0,-0.153633,0.182091,0.364620,0.424152,0.909091,0.606462,0,6
5.0000,36.0,36.0,-1.333708,0.013741,0.586217,0.827170,0.909091,1.120279,0,2
5.0000,36.0,37.0,-0.181672,-0.394829,0.094797,0.734418,0.909091,0.781817,0,5
5.0000,36.0,38.0,-0.123146,-0.303957,0.168732,0.581017,0.909091,0.665383,0,5
5.0000,36.0,39.0,-0.098015,0.198346,0.198221,0.358388,0.909091,0.457499,1,6
5.0000,36.0,40.0,0.138125,0.989154,0.689978,0.661549,0.909091,1.006538,-1,11
5.0000,36.0,41.0,-0.030030,-0.340891,0.176329,0.499644,0.909091,0.587808,0,5
5.0000,36.0,42.0,0.005639,0.457311,0.309465,0.443165,0.909091,0.597897,0,10
5.0000,36.0,43.0,-0.878876,0.692082,0.697388,0.434927,0.909091,0.783621,0,2
5.0000,36.0,44.0,-0.090065,1.110257,0.808040,0.834394,0.909091,1.238414,0,7
5.0000,36.0,45.0,0.078819,0.569123,0.077635,0.292629,0.909091,0.331446,0,10
5.0000,36.0,46.0,-0.371676,0.410121,1.008231,0.991750,0.909091,1.495866,-1,6
5.0000,36.0,47.0,-0.036019,-0.910109,0.715269,0.302101,0.909091,0.659735,-1,4
5.0000,37.0,0.0,-0.206580,0.956369,0.402196,0.720812,0.909091,0.921910,1,7
5.0000,37.0,1.0,0.402323,1.375136,1.075217,1.472302,0.909091,2.009911,-1,11
5.0000,37.0,2.0,0.564451,-0.239440,0.480881,0.608641,0.909091,0.849081,0,9
5.0000,37.0,3.0,-0.625472,-0.664796,0.721612,0.283967,0.909091,0.644773,1,5
5.0000,37.0,4.0,0.309617,-0.256784,0.243348,0.850978,0.909091,0.972652,0,9
5.0000,37.0,5.0,-0.159206,-0.355958,0.863936,0.688808,0.909091,1.120777,0,5
5.0000,37.0,6.0,-0.469651,1.083052,0.243967,1.263605,0.909091,1.385589,0,7
5.0000,37.0,7.0,0.319876,1.336228,0.715496,1.382801,0.909091,1.740549,0,11
5.0000,37.0,8.0,0.943940,0.272718,0.502311,0.821907,0.909091,1.073063,0,14
5.0000,37.0,9.0,-0.087417,-0.214185,0.320371,0.375225,0.909091,0.535411,1,5
5.0000,37.0,10.0,0.177378,-0.038776,0.330222,0.249261,0.909091,0.414372,0,9
5.0000,37.0,11.0,0.800076,-0.648766,0.570860,0.289712,0.909091,0.575142,0,13
5.0000,37.0,12.0,-0.121760,0.506889,0.589412,0.482604,0.909091,0.777310,-1,6
5.0000,37.0,13.0,0.328998,-0.740601,0.089092,0.533556,0.909091,0.578102,0,9
5.0000,37.0,14.0,-0.022939,-0.819303,0.593222,0.100146,0.909091,0.396757,0,4
5.0000,37.0,15.0,-0.064779,0.674092,0.559215,0.100924,0.909091,0.380532,0,6
5.0000,37.0,16.0,-0.962759,-0.129174,0.391572,0.571701,0.909091,0.767487,0,1
5.0000,37.0,17.0,-0.114062,-0.490538,0.347171,0.498068,0.909091,0.671653,0,5
5.0000,37.0,18.0,-0.923784,-0.761962,0.720493,0.600458,0.909091,0.960704,0,0
5.0000,37.0,19.0,0.524384,-0.744427,0.483017,0.426286,0.909091,0.667795,0,9
