t,x_pos,y_pos,phi1,phi2,grad_sq,potential,temperature,energy_density,vorticity,attractor_id
5.0000,34.0,41.0,-0.130672,-0.708475,0.518479,0.175123,0.909091,0.434362,0,5
5.0000,34.0,42.0,0.156844,-0.254203,0.455696,0.572366,0.909091,0.800214,1,9
5.0000,34.0,43.0,-0.060902,-0.356354,0.199222,0.530159,0.909091,0.629770,1,5
5.0000,34.0,44.0,0.150421,-0.876710,0.207857,0.387753,0.909091,0.491681,0,8
5.0000,34.0,45.0,0.408879,-0.706711,0.873594,0.559637,0.909091,0.996434,0,9
5.0000,34.0,46.0,0.582690,-0.447608,0.518497,0.691187,0.909091,0.950435,0,9
5.0000,34.0,47.0,-0.362047,-0.336429,0.449143,0.985985,0.909091,1.210556,0,5
5.0000,35.0,0.0,0.399057,-0.599137,1.119953,0.694004,0.909091,1.253980,0,9
5.0000,35.0,1.0,0.703329,0.766861,0.385308,0.214166,0.909091,0.406820,0,11
5.0000,35.0,2.0,0.587357,0.310376,0.176276,0.676579,0.909091,0.764717,0,10
5.0000,35.0,3.0,-0.097665,0.125827,0.128439,0.213645,0.909091,0.277864,1,6
5.0000,35.0,4.0,-0.202596,0.820175,0.606290,0.388324,0.909091,0.691468,-1,7
5.0000,35.0,5.0,0.413600,-0.167930,0.275440,0.696244,0.909091,0.833964,0,9
5.0000,35.0,6.0,0.549561,0.409661,0.382038,0.784176,0.909091,0.975195,0,10
5.0000,35.0,7.0,-0.501426,0.719976,0.069896,0.460147,0.909091,0.495095,0,6
5.0000,35.0,8.0,-0.820056,0.370845,1.104380,0.633333,0.909091,1.185523,0,2
5.0000,35.0,9.0,-1.022054,-0.092425,0.212405,0.663945,0.909091,0.770147,1,1
5.0000,35.0,10.0,-1.016412,0.029719,0.770514,0.583193,0.909091,0.968450,1,2
5.0000,35.0,11.0,0.032657,1.042721,0.625622,0.647491,0.909091,0.960302,0,11
5.0000,35.0,12.0,-0.482065,0.387665,0.617398,0.912527,0.909091,1.221226,0,6
5.0000,35.0,13.0,-0.514888,-0.359115,0.430394,0.853866,0.909091,1.069063,0,5
5.0000,35.0,14.0,-0.872377,-0.808789,0.735865,0.516394,0.909091,0.884327,0,0
5.0000,35.0,15.0,-1.527984,-0.443155,1.245996,1.820420,0.909091,2.443418,0,1
5.0000,35.0,16.0,0.453044,-0.385188,0.225534,0.953087,0.909091,1.065854,0,9
5.0000,35.0,17.0,0.828814,-0.194202,0.472258,0.384199,0.909091,0.620328,-1,13
5.0000,35.0,18.0,0.479778,-0.713069,0.331938,0.492903,0.909091,0.658871,1,9
5.0000,35.0,19.0,-0.318726,-0.946545,0.401782,0.898862,0.909091,1.099752,0,4
5.0000,35.0,20.0,0.079249,-0.311591,0.300887,0.521211,0.909091,0.671654,-1,9
5.0000,35.0,21.0,-0.168146,0.543841,0.246309,0.502133,0.909091,0.625287,0,6
5.0000,35.0,22.0,-0.579514,-0.340738,0.142087,0.719559,0.909091,0.790602,0,5
5.0000,35.0,23.0,-0.031201,-0.397970,0.104525,0.504388,0.909091,0.556651,0,5
5.0000,35.0,24.0,-0.083867,0.117015,0.310411,0.178465,0.909091,0.333670,0,6
5.0000,35.0,25.0,0.089314,0.730414,0.227054,0.098517,0.909091,0.212045,0,10
5.0000,35.0,26.0,0.389117,-0.097271,0.261717,0.577244,0.909091,0.708103,1,9
5.0000,35.0,27.0,0.492824,-0.106752,0.309099,0.481889,0.909091,0.636439,-1,9
5.0000,35.0,28.0,0.766211,0.352394,0.312491,0.562022,0.909091,0.718268,0,14
5.0000,35.0,29.0,0.450917,0.407153,0.682576,0.948874,0.909091,1.290162,0,10
5.0000,35.0,30.0,-0.310768,-0.837720,0.303937,0.617343,0.909091,0.769312,0,4
5.0000,35.0,31.0,0.789182,-0.764648,0.481529,0.266705,0.909091,0.507469,0,12
5.0000,35.0,32.0,0.648976,0.386277,0.748369,0.616662,0.909091,0.990846,0,10
5.0000,35.0,33.0,-0.122387,-1.062792,0.433793,0.807985,0.909091,1.024882,-1,4
5.0000,35.0,34.0,-0.490528,0.123805,0.367300,0.515269,0.909091,0.698919,0,6
5.0000,35.0,35.0,0.709126,0.077522,0.166420,0.088563,0.909091,0.171773,0,10
5.0000,35.0,36.0,0.326120,0.780823,0.334757,0.553025,0.909091,0.720403,0,11
5.0000,35.0,37.0,-0.393399,0.340161,0.222014,0.987550,0.909091,1.098557,0,6
5.0000,35.0,38.0,0.223999,-0.056022,0.720940,0.358007,0.909091,0.718477,1,9
5.0000,35.0,39.0,-0.824982,-0.336783,0.427564,0.621888,0.909091,0.835671,-1,1
5.0000,35.0,40.0,-0.043669,-0.210450,0.309097,0.320583,0.909091,0.475132,0,5
5.0000,35.0,41.0,-0.472077,0.583163,0.608788,0.660832,0.909091,0.965226,0,6
5.0000,35.0,42.0,0.568832,1.008811,0.343577,0.950406,0.909091,1.122194,0,11
5.0000,35.0,43.0,0.162221,0.300668,0.409376,0.652453,0.909091,0.857142,0,10
5.0000,35.0,44.0,-0.038512,-0.040031,0.684033,0.036973,0.909091,0.378989,-1,5
5.0000,35.0,45.0,-0.871667,0.618896,0.389627,0.475331,0.909091,0.670145,0,2
5.0000,35.0,46.0,-0.436097,-0.085430,0.266088,0.529314,0.909091,0.662358,0,5
5.0000,35.0,47.0,0.251281,-0.691190,0.078072,0.435331,0.909091,0.474367,0,9
5.0000,36.0,0.0,-0.898477,0.316115,0.499224,0.763337,0.909091,1.012949,0,2
5.0000,36.0,1.0,-0.016754,-0.128061,0.358893,0.141874,0.909091,0.321320,-1,5
5.0000,36.0,2.0,0.178725,0.123802,0.126561,0.360655,0.909091,0.423935,0,10
5.0000,36.0,3.0,-0.033105,-0.002458,0.030373,0.019953,0.909091,0.035140,-1,5
5.0000,36.0,4.0,0.255223,-0.106924,0.198054,0.482215,0.909091,0.581242,0,9
5.0000,36.0,5.0,-0.423317,-0.389816,0.845855,0.981881,0.909091,1.404809,1,5
5.0000,36.0,6.0,1.115540,0.493026,1.043387,1.298141,0.909091,1.819834,0,14
5.0000,36.0,7.0,-0.269934,0.669213,1.047396,0.489344,0.909091,1.013042,-1,6
5.0000,36.0,8.0,0.704721,-0.984571,0.781493,0.761647,0.909091,1.152393,1,8
5.0000,36.0,9.0,-0.108458,-0.095911,0.114384,0.181169,0.909091,0.238361,0,5
5.0000,36.0,10.0,-0.213129,-0.527124,0.647572,0.629801,0.909091,0.953587,0,5
5.0000,36.0,11.0,0.667712,-0.142672,0.866805,0.232507,0.909091,0.665910,0,9
5.0000,36.0,12.0,0.406495,-0.671249,0.045145,0.586096,0.909091,0.608668,0,9
5.0000,36.0,13.0,0.639409,-0.602367,0.311726,0.348297,0.909091,0.504160,0,9
5.0000,36.0,14.0,0.489161,-0.083414,0.362764,0.453150,0.909091,0.634532,1,9
5.0000,36.0,15.0,-0.506533,-0.556243,0.513631,0.658727,0.909091,0.915542,0,5
5.0000,36.0,16.0,-0.273739,-0.828180,0.564426,0.544402,0.909091,0.826615,-1,4
5.0000,36.0,17.0,-0.363682,0.081367,0.620982,0.555823,0.909091,0.866314,0,6
5.0000,36.0,18.0,0.444022,0.083394,0.375188,0.517927,0.909091,0.705521,0,10
5.0000,36.0,19.0,-0.593989,0.038243,0.090454,0.203139,0.909091,0.248365,0,6
5.0000,36.0,20.0,-0.156195,0.284349,0.059072,0.618955,0.909091,0.648491,0,6
5.0000,36.0,21.0,-0.300461,0.417251,0.180865,0.938217,0.909091,1.028649,-1,6
5.0000,36.0,22.0,-0.188523,-0.006746,0.362454,0.259679,0.909091,0.440906,0,5
5.0000,36.0,23.0,-0.326470,-0.147103,0.482651,0.648075,0.909091,0.889401,1,5
5.0000,36.0,24.0,0.823077,0.003673,0.671090,0.101437,0.909091,0.436982,-1,14
5.0000,36.0,25.0,-0.091043,0.413012,0.529228,0.556856,0.909091,0.821470,1,6
5.0000,36.0,26.0,0.252813,0.911413,1.156540,0.694903,0.909091,1.273173,-1,11
5.0000,36.0,27.0,-0.449197,-0.358616,0.275638,0.954845,0.909091,1.092665,0,5
5.0000,36.0,28.0,-0.175125,-0.158922,0.077884,0.420366,0.909091,0.459307,0,5
5.0000,36.0,29.0,-0.106357,-0.131250,0.196270,0.237091,0.909091,0.335226,-1,5
5.0000,36.0,30.0,-0.301071,-0.817065,0.601819,0.568640,0.909091,0.869550,1,4
5.0000,36.0,31.0,0.048466,-0.582532,0.194758,0.233270,0.909091,0.330649,-1,9
5.0000,36.0,32.0,0.428694,-0.113873,0.452546,0.580536,0.909091,0.806809,1,9
5.0000,36.0,33.0,-0.557282,-1.012808,0.640718,0.978634,0.909091,1.298993,0,4
5.0000,36.0,34.0,-0.631527,0.034322,0.602026,0.133169,0.909091,0.434182,0,6
5.0000,36.0,35.0,0.577775,-0.006737,0.454402,0.222675,0.909091,0.449876,0,9
5.0000,36.0,36.0,-0.434343,0.559842,0.167371,0.747434,0.909091,0.831119,0,6
5.0000,36.0,37.0,-0.019014,0.798149,0.444800,0.070071,0.909091,0.292471,0,7
5.0000,36.0,38.0,-0.972887,0.465550,0.299616,0.984263,0.909091,1.134071,0,2
5.0000,36.0,39.0,-0.044870,0.352618,0.065865,0.514603,0.909091,0.547535,1,6
5.0000,36.0,40.0,0.437967,0.226652,0.273013,0.796925,0.909091,0.933432,-1,10
5.0000,36.0,41.0,0.521234,0.154421,0.380956,0.518390,0.909091,0.708868,0,10
5.0000,36.0,42.0,0.701087,0.178137,1.261669,0.276501,0.909091,0.907336,0,10
5.0000,36.0,43.0,-0.582164,-0.662154,0.566405,0.355732,0.909091,0.638934,0,5
5.0000,36.0,44.0,-1.293559,-0.220745,1.336183,1.183919,0.909091,1.852011,0,1
5.0000,36.0,45.0,-1.135961,-0.277129,0.470232,1.257461,0.909091,1.492577,0,1
5.0000,36.0,46.0,-0.372551,-0.555409,0.090329,0.779519,0.909091,0.824683,0,5
5.0000,36.0,47.0,-0.079230,-0.275569,0.415791,0.474987,0.909091,0.682882,0,5
5.0000,37.0,0.0,0.083600,0.556317,0.413582,0.324925,0.909091,0.531716,0,10
5.0000,37.0,1.0,-0.859209,0.662000,0.082999,0.398617,0.909091,0.440116,0,2
5.0000,37.0,2.0,-0.439881,0.374314,0.273064,0.968130,0.909091,1.104662,0,6
5.0000,37.0,3.0,0.104877,0.089224,0.162066,0.165705,0.909091,0.246739,0,10
5.0000,37.0,4.0,0.006396,-0.542646,0.188927,0.293772,0.909091,0.388236,0,9
5.0000,37.0,5.0,-0.610453,0.058410,0.858457,0.188940,0.909091,0.618168,-1,6
5.0000,37.0,6.0,0.778006,-0.959227,0.604716,0.738276,0.909091,1.040634,0,12
5.0000,37.0,7.0,0.225546,0.160165,0.137155,0.525688,0.909091,0.594266,0,10
5.0000,37.0,8.0,0.837843,0.302779,0.424318,0.607079,0.909091,0.819237,0,14
5.0000,37.0,9.0,-0.432749,0.298385,0.452386,0.922844,0.909091,1.149037,0,6
5.0000,37.0,10.0,0.045337,0.737707,0.535673,0.048334,0.909091,0.316171,0,10
5.0000,37.0,11.0,-1.091614,0.013414,0.750802,0.735531,0.909091,1.110932,0,2
5.0000,37.0,12.0,0.407916,-0.322563,0.105760,0.967903,0.909091,1.020783,0,9
5.0000,37.0,13.0,-0.083924,0.054753,0.265884,0.094587,0.909091,0.227530,0,6
5.0000,37.0,14.0,0.596495,-0.557296,0.787024,0.493980,0.909091,0.887492,0,9
5.0000,37.0,15.0,0.056983,0.712154,0.584685,0.063799,0.909091,0.356142,0,10
5.0000,37.0,16.0,0.081361,0.310346,0.207062,0.522657,0.909091,0.626187,0,10
5.0000,37.0,17.0,0.931847,0.472701,0.362215,0.855793,0.909091,1.036901,0,14
5.0000,37.0,18.0,-0.205003,0.080210,0.304255,0.346968,0.909091,0.499095,0,6
5.0000,37.0,19.0,-0.267140,-0.014220,0.194051,0.410887,0.909091,0.507913,0,5
5.0000,37.0,20.0,-0.320853,0.697510,0.207777,0.535542,0.909091,0.639431,1,6
5.0000,37.0,21.0,0.412455,0.265902,0.618773,0.890773,0.909091,1.200159,0,10
5.0000,37.0,22.0,0.977829,-0.231930,0.114913,0.835953,0.909091,0.893409,0,13
5.0000,37.0,23.0,0.396247,0.106062,0.455222,0.588743,0.909091,0.816354,0,10
5.0000,37.0,24.0,-0.123811,-0.882097,0.635222,0.347631,0.909091,0.665242,0,4
5.0000,37.0,25.0,-1.104960,-0.436838,0.979262,1.328026,0.909091,1.817657,0,1
5.0000,37.0,26.0,0.184884,-0.674701,0.241942,0.312922,0.909091,0.433893,0,9
5.0000,37.0,27.0,0.491494,-0.038210,0.369145,0.403167,0.909091,0.587739,0,9
5.0000,37.0,28.0,-0.367097,-0.677754,0.466338,0.581802,0.909091,0.814971,0,5
5.0000,37.0,29.0,-0.058923,0.392750,0.547779,0.527635,0.909091,0.801524,0,6
5.0000,37.0,30.0,1.014457,-0.110326,0.712958,0.674674,0.909091,1.031153,0,13
5.0000,37.0,31.0,-0.012138,0.058674,0.041748,0.040986,0.909091,0.061860,0,6
5.0000,37.0,32.0,0.267254,-0.176242,0.216926,0.633944,0.909091,0.742407,0,9
5.0000,37.0,33.0,-0.065997,0.091509,0.281878,0.116383,0.909091,0.257322,-1,6
5.0000,37.0,34.0,0.094844,-0.610965,0.251685,0.234008,0.909091,0.359851,0,9
5.0000,37.0,35.0,-0.107683,0.041871,0.008851,0.119376,0.909091,0.123801,0,6
5.0000,37.0,36.0,0.045459,0.101602,0.053027,0.112369,0.909091,0.138883,-1,10
5.0000,37.0,37.0,-0.363020,-0.002077,0.041538,0.500103,0.909091,0.520872,0,5
5.0000,37.0,38.0,-0.418586,0.334224,0.153221,0.970769,0.909091,1.047379,0,6
5.0000,37.0,39.0,-0.153300,0.300641,0.539546,0.634444,0.909091,0.904217,0,6
5.0000,37.0,40.0,-0.127726,-0.645066,0.101750,0.233496,0.909091,0.284371,0,5
5.0000,37.0,41.0,-0.519462,-0.484224,0.567381,0.763105,0.909091,1.046796,0,5
5.0000,37.0,42.0,0.483323,-1.448650,1.089807,1.558425,0.909091,2.103329,1,8
5.0000,37.0,43.0,0.507452,-0.047798,0.448577,0.381789,0.909091,0.606078,0,9
5.0000,37.0,44.0,1.011905,-0.181325,0.365765,0.814607,0.909091,0.997489,1,13
5.0000,37.0,45.0,-0.032264,-0.226667,0.129200,0.345429,0.909091,0.410029,0,5
5.0000,37.0,46.0,0.046251,-0.702294,0.107849,0.059377,0.909091,0.113302,0,9
5.0000,37.0,47.0,0.598226,-0.703308,0.713377,0.300137,0.909091,0.656826,0,9
5.0000,38.0,0.0,0.629209,-0.119390,0.631724,0.242980,0.909091,0.558842,-1,9
5.0000,38.0,1.0,-0.621850,0.531402,0.376107,0.499103,0.909091,0.687157,1,6
5.0000,38.0,2.0,0.244507,0.870125,0.151702,0.574918,0.909091,0.650769,0,11
5.0000,38.0,3.0,0.308531,0.534006,0.341247,0.779070,0.909091,0.949694,-1,10
5.0000,38.0,4.0,0.063924,-0.439556,0.148089,0.499335,0.909091,0.573380,0,9
5.0000,38.0,5.0,0.073980,0.013999,0.247306,0.058103,0.909091,0.181755,1,10
5.0000,38.0,6.0,0.705652,-0.034362,0.263795,0.049038,0.909091,0.180936,1,9
5.0000,38.0,7.0,0.105392,-0.212575,0.452894,0.398904,0.909091,0.625351,0,9
5.0000,38.0,8.0,0.744164,0.574937,0.226629,0.339825,0.909091,0.453139,1,10
5.0000,38.0,9.0,0.620012,-0.230454,0.207070,0.485756,0.909091,0.589291,0,9
5.0000,38.0,10.0,0.156590,0.178192,0.128075,0.422006,0.909091,0.486043,-1,10
5.0000,38.0,11.0,-0.334713,-0.248955,0.169217,0.859229,0.909091,0.943837,0,5
5.0000,38.0,12.0,0.264618,-0.457594,0.634098,0.844415,0.909091,1.161464,0,9
5.0000,38.0,13.0,-0.189289,0.518285,0.581890,0.596744,0.909091,0.887688,1,6
5.0000,38.0,14.0,-0.305311,0.100175,0.252910,0.544145,0.909091,0.670600,-1,6
5.0000,38.0,15.0,0.045476,-0.763165,0.265784,0.055533,0.909091,0.188425,-1,8
5.0000,38.0,16.0,0.305669,0.142278,0.473031,0.618604,0.909091,0.855120,1,10
5.0000,38.0,17.0,0.888862,0.495881,0.336244,0.706141,0.909091,0.874263,0,14
5.0000,38.0,18.0,0.489597,0.929782,0.357449,0.829561,0.909091,1.008286,0,11
5.0000,38.0,19.0,0.116804,0.331249,0.289527,0.595481,0.909091,0.740245,0,10
5.0000,38.0,20.0,0.003819,0.656639,0.657911,0.085618,0.909091,0.414573,0,10
5.0000,38.0,21.0,-0.328393,-0.899752,1.092862,0.780475,0.909091,1.326906,0,4
5.0000,38.0,22.0,1.039417,-0.290089,0.939035,1.108216,0.909091,1.577734,0,13
5.0000,38.0,23.0,0.260980,-0.639371,0.528431,0.512806,0.909091,0.777021,0,9
5.0000,38.0,24.0,1.020868,-0.618115,0.306948,0.920353,0.909091,1.073827,0,13
5.0000,38.0,25.0,0.348315,-0.727980,0.206402,0.547913,0.909091,0.651114,0,9
5.0000,38.0,26.0,0.274193,0.004019,0.238653,0.420347,0.909091,0.539674,0,10
5.0000,38.0,27.0,-0.083202,-0.027823,0.719329,0.074761,0.909091,0.434425,-1,5
5.0000,38.0,28.0,0.419024,-0.757865,0.378124,0.558096,0.909091,0.747157,0,8
5.0000,38.0,29.0,-0.367942,-0.438150,0.258685,0.969156,0.909091,1.098499,0,5
5.0000,38.0,30.0,-0.275194,0.215522,0.042260,0.727432,0.909091,0.748562,0,6
5.0000,38.0,31.0,-0.146157,0.184317,0.176167,0.414032,0.909091,0.502116,0,6
5.0000,38.0,32.0,0.072535,0.628146,0.259634,0.173626,0.909091,0.303443,0,10
5.0000,38.0,33.0,0.713758,0.079153,0.523125,0.088621,0.909091,0.350184,1,10
5.0000,38.0,34.0,0.623195,-0.100695,0.260044,0.221496,0.909091,0.351518,-1,9
5.0000,38.0,35.0,-0.016483,0.050065,0.333956,0.034226,0.909091,0.201204,0,6
5.0000,38.0,36.0,0.065701,-0.083048,0.128999,0.104373,0.909091,0.168872,0,9
5.0000,38.0,37.0,-0.319350,0.217145,0.161205,0.785539,0.909091,0.866142,0,6
5.0000,38.0,38.0,0.267203,0.067632,0.506752,0.447997,0.909091,0.701373,0,10
5.0000,38.0,39.0,-0.643482,-0.710739,0.919753,0.234197,0.909091,0.694074,1,5
5.0000,38.0,40.0,0.088886,-0.219914,0.230685,0.388722,0.909091,0.504064,0,9
5.0000,38.0,41.0,-0.006985,-0.217401,0.669649,0.318580,0.909091,0.653404,0,5
5.0000,38.0,42.0,0.141152,0.061046,0.275778,0.195518,0.909091,0.333407,1,10
5.0000,38.0,43.0,-0.491376,0.676321,0.962684,0.497522,0.909091,0.978864,0,6
5.0000,38.0,44.0,0.428314,-0.354923,0.303520,0.974698,0.909091,1.126458,0,9
5.0000,38.0,45.0,-0.215050,0.274335,0.653635,0.725158,0.909091,1.051975,-1,6
5.0000,38.0,46.0,-0.302520,-0.631034,0.810773,0.589863,0.909091,0.995249,0,5
5.0000,38.0,47.0,1.151824,0.130682,0.094800,0.953620,0.909091,1.001020,0,14
5.0000,39.0,0.0,-0.103599,-0.154166,0.118501,0.276713,0.909091,0.335963,-1,5
5.0000,39.0,1.0,-0.202121,-0.149002,0.415049,0.456311,0.909091,0.663836,1,5
5.0000,39.0,2.0,0.460112,0.204356,0.098488,0.724880,0.909091,0.774124,0,10
5.0000,39.0,3.0,0.415181,-0.054177,0.063196,0.511494,0.909091,0.543092,0,9
5.0000,39.0,4.0,0.595672,-0.117393,0.153503,0.299610,0.909091,0.376361,1,9
5.0000,39.0,5.0,0.280297,-0.724450,0.601694,0.470834,0.909091,0.771681,0,9
5.0000,39.0,6.0,0.081506,0.488656,0.584827,0.451449,0.909091,0.743863,0,10
5.0000,39.0,7.0,-0.765562,-0.370078,0.887625,0.569119,0.909091,1.012932,0,1
5.0000,39.0,8.0,0.555851,0.119979,0.087373,0.383455,0.909091,0.427141,0,10
5.0000,39.0,9.0,0.087115,0.172721,0.155591,0.289785,0.909091,0.367580,-1,10
5.0000,39.0,10.0,0.156902,-0.119240,0.308395,0.308182,0.909091,0.462379,1,9
5.0000,39.0,11.0,-0.641307,-0.673385,0.492080,0.255390,0.909091,0.501430,0,5
5.0000,39.0,12.0,-0.764430,0.107279,0.583927,0.134456,0.909091,0.426420,0,2
5.0000,39.0,13.0,0.042061,-0.925931,0.393380,0.348284,0.909091,0.544974,0,8
5.0000,39.0,14.0,0.062530,0.011141,0.271089,0.044664,0.909091,0.180209,1,10
5.0000,39.0,15.0,-0.273749,-0.491684,0.390644,0.808239,0.909091,1.003561,-1,5
5.0000,39.0,16.0,-0.887010,0.209314,0.671921,0.540798,0.909091,0.876758,-1,2
5.0000,39.0,17.0,0.230253,-0.254805,0.109204,0.723128,0.909091,0.777730,0,9
5.0000,39.0,18.0,0.183008,0.014039,0.412153,0.249620,0.909091,0.455696,0,10
5.0000,39.0,19.0,-0.836712,-0.029684,0.759014,0.132412,0.909091,0.511919,0,1
5.0000,39.0,20.0,0.255621,0.845110,0.180913,0.542959,0.909091,0.633415,0,11
5.0000,39.0,21.0,-0.308583,0.559172,0.438075,0.729595,0.909091,0.948632,0,6
5.0000,39.0,22.0,-0.656492,-0.680049,0.833507,0.233225,0.909091,0.649979,-1,5
5.0000,39.0,23.0,0.187882,0.597763,0.387097,0.436858,0.909091,0.630407,0,10
5.0000,39.0,24.0,0.179658,-0.381978,0.275672,0.733334,0.909091,0.871170,0,9
5.0000,39.0,25.0,0.857293,-0.569138,0.279485,0.512946,0.909091,0.652688,0,13
5.0000,39.0,26.0,0.932278,-0.622712,0.403763,0.645107,0.909091,0.846988,0,13
5.0000,39.0,27.0,1.245233,0.544352,0.602704,1.345760,0.909091,1.647112,-1,14
5.0000,39.0,28.0,0.828659,0.031541,0.973610,0.119374,0.909091,0.606179,0,14
5.0000,39.0,29.0,0.192093,0.095901,0.305753,0.342331,0.909091,0.495208,0,10
5.0000,39.0,30.0,0.011955,0.478126,0.221320,0.413760,0.909091,0.524420,0,10
5.0000,39.0,31.0,-0.052092,0.855890,0.328486,0.185930,0.909091,0.350173,0,7
5.0000,39.0,32.0,0.480991,1.027067,0.890866,1.120731,0.909091,1.566164,-1,11
5.0000,39.0,33.0,-0.587324,0.678436,0.316010,0.332188,0.909091,0.490193,0,6
5.0000,39.0,34.0,-0.155629,-0.141825,0.512336,0.347114,0.909091,0.603282,0,5
5.0000,39.0,35.0,0.377030,1.125471,0.287733,1.362542,0.909091,1.506408,0,11
5.0000,39.0,36.0,-0.255753,0.334425,0.377842,0.871166,0.909091,1.060087,0,6
5.0000,39.0,37.0,0.172052,0.024937,0.540951,0.230769,0.909091,0.501244,0,10
5.0000,39.0,38.0,0.891769,-0.381495,0.072886,0.791691,0.909091,0.828134,0,13
5.0000,39.0,39.0,0.923711,-0.043174,0.597305,0.343167,0.909091,0.641820,0,13
5.0000,39.0,40.0,-0.279420,0.662068,0.603713,0.513182,0.909091,0.815039,0,6
5.0000,39.0,41.0,0.812994,1.163451,1.407555,1.340209,0.909091,2.043986,0,15
5.0000,39.0,42.0,-0.426287,0.110744,0.322929,0.577399,0.909091,0.738863,-1,6
5.0000,39.0,43.0,0.311395,-0.462538,0.271374,0.903901,0.909091,1.039588,0,9
5.0000,39.0,44.0,0.264862,-0.969317,0.644555,0.878850,0.909091,1.201127,1,8
5.0000,39.0,45.0,1.090732,-0.012244,0.554097,0.733788,0.909091,1.010836,1,13
5.0000,39.0,46.0,0.412457,-0.822264,0.642651,0.635165,0.909091,0.956490,0,8
5.0000,39.0,47.0,0.956980,0.205342,0.543559,0.719761,0.909091,0.991541,1,14
5.0000,40.0,0.0,0.003748,0.518698,0.348821,0.340858,0.909091,0.515268,1,10
5.0000,40.0,1.0,0.835598,-0.007855,0.379507,0.123058,0.909091,0.312811,1,13
5.0000,40.0,2.0,0.084785,-0.224858,0.399008,0.392816,0.909091,0.592320,1,9
5.0000,40.0,3.0,0.653935,-0.453187,0.339548,0.570840,0.909091,0.740614,-1,9
5.0000,40.0,4.0,0.852821,0.165284,0.965255,0.366540,0.909091,0.849168,-1,14
5.0000,40.0,5.0,0.113425,0.207099,0.171434,0.401023,0.909091,0.486740,0,10
5.0000,40.0,6.0,-0.431778,-0.299315,0.268984,0.924932,0.909091,1.059424,0,5
5.0000,40.0,7.0,0.144585,0.487736,0.065791,0.559324,0.909091,0.592219,0,10
5.0000,40.0,8.0,0.209228,0.037208,0.173844,0.313655,0.909091,0.400577,0,10
5.0000,40.0,9.0,0.812534,0.250307,0.062117,0.476249,0.909091,0.507307,0,14
5.0000,40.0,10.0,0.617452,0.158718,0.209938,0.339422,0.909091,0.444391,0,10
5.0000,40.0,11.0,0.056511,0.252237,0.252032,0.411274,0.909091,0.537290,0,10
5.0000,40.0,12.0,-0.288368,-0.518122,0.182756,0.783223,0.909091,0.874601,-1,5
5.0000,40.0,13.0,0.054507,-0.092360,0.383947,0.106108,0.909091,0.298081,0,9
5.0000,40.0,14.0,0.735360,-0.504360,0.611738,0.456087,0.909091,0.761956,0,9
5.0000,40.0,15.0,-0.407505,0.331238,0.687712,0.975443,0.909091,1.319299,0,6
5.0000,40.0,16.0,0.215271,0.304061,0.414675,0.765856,0.909091,0.973194,0,10
5.0000,40.0,17.0,-0.264667,-0.597388,0.402331,0.590923,0.909091,0.792088,-1,5
5.0000,40.0,18.0,0.138962,-0.763736,0.278232,0.192387,0.909091,0.331503,0,8
5.0000,40.0,19.0,0.199970,0.024088,0.303086,0.287865,0.909091,0.439408,0,10
5.0000,40.0,20.0,0.644551,0.430020,0.414897,0.604447,0.909091,0.811896,0,10
5.0000,40.0,21.0,-0.451056,0.284783,0.325118,0.884477,0.909091,1.047036,0,6
5.0000,40.0,22.0,-0.262459,0.232638,0.281770,0.740839,0.909091,0.881724,0,6
5.0000,40.0,23.0,0.735103,0.060198,1.056084,0.061875,0.909091,0.589917,0,10
5.0000,40.0,24.0,-0.315761,0.220540,0.153618,0.788949,0.909091,0.865758,1,6
5.0000,40.0,25.0,0.247120,0.289427,0.273095,0.809094,0.909091,0.945641,-1,10
5.0000,40.0,26.0,0.540064,-0.657917,0.405110,0.435081,0.909091,0.637636,1,9
5.0000,40.0,27.0,0.018883,-0.141485,0.470550,0.167596,0.909091,0.402871,0,9
5.0000,40.0,28.0,-0.819985,0.907357,2.121187,0.646043,0.909091,1.706636,0,3
5.0000,40.0,29.0,-0.756418,-0.284618,0.059236,0.482372,0.909091,0.511990,1,1
5.0000,40.0,30.0,-0.744431,0.070262,0.851422,0.073776,0.909091,0.499486,1,6
5.0000,40.0,31.0,0.494673,0.018325,0.146683,0.387885,0.909091,0.461226,1,10
5.0000,40.0,32.0,-0.067226,-0.387176,0.198853,0.537940,0.909091,0.637366,0,5
5.0000,40.0,33.0,-0.169226,0.198806,0.349692,0.490169,0.909091,0.665016,0,6
5.0000,40.0,34.0,-0.342240,0.211377,0.579659,0.790775,0.909091,1.080605,0,6
5.0000,40.0,35.0,0.730223,1.121362,0.819474,1.132262,0.909091,1.541999,0,11
5.0000,40.0,36.0,0.833461,0.119530,0.101518,0.237479,0.909091,0.288238,0,14
5.0000,40.0,37.0,1.388575,-0.001470,0.495675,0.843954,0.909091,1.091792,0,13
5.0000,40.0,38.0,1.142269,-0.718113,0.148255,1.159055,0.909091,1.233182,1,13
5.0000,40.0,39.0,0.612320,-0.632552,0.786754,0.341593,0.909091,0.734970,0,9
5.0000,40.0,40.0,0.705514,0.662880,0.620772,0.215025,0.909091,0.525411,0,10
5.0000,40.0,41.0,-0.788561,0.514430,0.573375,0.477164,0.909091,0.763852,1,2
5.0000,40.0,42.0,0.213818,0.015060,0.415470,0.312950,0.909091,0.520685,1,10
