idx,a_pot,b_pot,numerically_stable,w0_cpl_latetime,wa_cpl_latetime,chi2_bao,s_fit_bao,chi2_sn,offset_fit_sn,n_sn,chi2_total
14,0.0506460523201393,0.0108952610258306,True,-1.0000000000000009,3.2867494863064224e-15,5163.494850758043,0.06200664359404363,1320.3294319159377,42.93335685557888,1590,6483.824282673981
15,0.1762659622445649,0.4007672152857972,False,-1.0,3.526213452651616e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
16,0.0183324636390377,0.0224670572126787,True,-1.0000000000282063,1.4510738375223078e-10,5163.439565108745,0.062006449880775465,1320.3277337746192,42.93335699848966,1590,6483.767298883365
17,54.99523320392449,0.0957736280057592,True,-1.0000000000000029,1.5203566570741394e-14,5163.494851809925,0.06200664359772946,1320.3294319482245,42.93335685557614,1590,6483.82428375815
18,1.215615633041143,0.5920469766028854,True,-1.0,6.039483607944417e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
19,6.566955429967111,0.6469778133494835,True,-0.9999999999999998,2.150310916626759e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
20,9.658581586666571,0.0923080456527784,True,-1.000000000000012,7.69620358424661e-14,5163.494851809639,0.06200664359772846,1320.3294319482102,42.93335685557614,1590,6483.824283757849
21,0.0118317488070708,0.0004238332337249,True,-1.000000000498625,2.9217792107220503e-09,5162.100362348574,0.06200175750760591,1320.2865919192543,42.93336045968811,1590,6482.3869542678285
22,7.263279405966254,0.0001208956748215,True,-0.2913731584571355,0.4743114639414629,248.0710499808406,0.02744774912163451,890.0955028135447,43.170193773928894,1590,1138.1665527943853
23,0.2311926112427955,0.0010203188373413,True,-1.0,-5.942105192945479e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
24,0.4207867012482491,0.5380104459620628,True,-0.9999999999999998,-5.84226091548253e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
25,0.335323419621945,0.0519128245566229,False,-0.9999999999986772,1.855795106552765e-12,5163.494851777656,0.06200664359756517,1320.3294319438583,42.933356855576676,1590,6483.824283721514
26,36.24318408595733,0.0020323827433083,True,-1.0695286477308186,0.5114695135694713,2884.607844061198,0.05382327292983969,1221.0262180081706,42.942506341365245,1590,4105.634062069369
27,0.018793079977764,0.2200395929088384,False,-1.0000000000179328,9.912891026532868e-11,5163.449810242432,0.06200648577809796,1320.3280484931865,42.93335697201739,1590,6483.777858735619
28,0.3867727069976515,0.1485515366558648,True,-1.0,-7.726403089421976e-17,5163.494851810003,0.06200664359772973,1320.3294319482256,42.93335685557614,1590,6483.824283758228
29,0.0311652346928415,0.0026219227921802,True,-1.0000000000001374,7.912499265057814e-13,5163.494474771852,0.06200664227662637,1320.3294203662624,42.93335685655132,1590,6483.8238951381145
30,4.453065868435612,0.0001002339381416,True,-0.2326995772489356,0.3612520141850278,288.29059590061416,0.026952575428556745,953.18793419344,43.1737963341793,1590,1241.4785300940541
31,0.1471871602693935,0.0285919104262058,True,-1.0,-2.880133602908755e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
32,1.84288206505031,0.0078858143028221,True,-1.0017792483428147,0.0105343513384035,5114.677640311167,0.06183572159337556,1318.8371066533734,42.933481075451446,1590,6433.514746964541
33,2.852804762207059,0.0032458634885923,True,-1.0353242994026832,0.2311308190741013,4079.6574466966185,0.05819845361762801,1281.7077552314001,42.93664874883274,1590,5361.365201928019
34,4.344727187130241,0.0013525275902275,True,-1.0594531060405974,0.8902767558033063,1106.1937800718847,0.04619470221907596,1056.6983958380147,42.96042484238883,1590,2162.8921759098994
35,0.0270074272496656,0.0053431687374751,False,-1.0000000000006604,3.634369506819829e-12,5163.493197270004,0.06200663780039952,1320.3293811475078,42.93335685985693,1590,6483.822578417512
36,0.0494299221169302,0.0311931682395577,True,-0.9999999999999998,3.227942669723685e-15,5163.49485034713,0.062006643592603744,1320.3294319033353,42.933356855579945,1590,6483.824282250465
37,28.86381113622846,0.0021097556540918,True,-1.0621934925032144,0.4669115391562481,2999.3376613816417,0.054269486994896615,1228.5238700561767,42.94165499358166,1590,4227.8615314378185
38,7.919979301007719,0.0005766286480588,False,-0.8384987711327184,1.0649817640351729,38.68332284192274,0.03617210083673511,742.1064430156775,43.02644053540326,1590,780.7897658576003
39,0.1486163002538884,0.0002815025135191,True,-1.0000000000000002,-7.427344435082216e-17,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
40,4.867867797860247,0.2694675687055665,True,-1.0000000000000004,2.787739625877258e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
41,86.51935341530911,0.2088720218998039,False,-0.9999999999999996,-2.386720896981796e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
42,83.07812691885299,0.0083454382305335,True,-1.0004417851905438,0.0027909207578662,5149.829536595858,0.06195851782392064,1319.8935195200265,42.93339595123599,1590,6469.723056115885
43,18.860646805417048,0.0014647627885713,False,-1.0736598429881683,0.7936825984774809,1603.793051420058,0.04854297957295024,1114.719020722609,42.953331824243236,1590,2718.512072142667
44,0.0177162463144777,0.064260975935947,True,-1.000000000035855,1.872552465119941e-10,5163.4218265587915,0.06200638772978363,1320.3271886707269,42.93335704431299,1590,6483.749015229519
45,10.209306310996077,0.0001511085815347,False,-0.3466873034871456,0.5375366850795135,209.9201346205855,0.028075543331508267,829.9423529162734,43.15700256261146,1590,1039.862487536859
46,2.0930569112087327,0.0057160991075908,True,-1.0063538698902537,0.0388739123837132,4975.967669111084,0.061350908784359275,1314.49929439486,42.93386952809593,1590,6290.4669635059445
47,99.48217847432096,0.0272721965590701,True,-1.0000000561167757,3.8828942601882846e-07,5163.492837930569,0.06200663640108047,1320.3293645041242,42.93335686188493,1590,6483.822202434693
48,0.1532809089722679,0.0004432520407451,True,-1.0000000000000004,5.295985903876864e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
49,0.100343619484349,0.0001851798720056,True,-0.9999999999999994,-8.00390477846632e-16,5163.494851809991,0.062006643597729685,1320.3294319482256,42.93335685557614,1590,6483.824283758217
50,22.129007678272156,0.0008184728253287,True,-0.9735262255921768,1.071184169101735,307.7185904680202,0.04044437105209202,872.6545155441203,42.98893760943519,1590,1180.3731060121404
51,17.156461462951267,0.4888178049243812,True,-0.9999999999999994,-5.257347247673504e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
52,11.348224148429024,0.0599035097503104,True,-1.0000000000119469,7.114137457926191e-11,5163.494851469477,0.06200664359654724,1320.3294319383208,42.933356855577024,1590,6483.824283407797
53,45.11442870346816,0.000211006867963,True,-0.4599246327560229,0.6805793220082588,126.90196261804101,0.029561652734789307,743.082878613173,43.123405385324986,1590,869.984841231214
54,0.0788279761102622,0.0149533074718499,True,-1.0,8.635379597707411e-16,5163.494851808784,0.062006643597725467,1320.3294319481893,42.93335685557615,1590,6483.824283756973
55,0.8256776734465003,0.1612858052060717,True,-1.000000000000005,4.5476123091685614e-14,5163.494851809742,0.06200664359772878,1320.3294319482152,42.93335685557614,1590,6483.824283757956
56,11.135593628249564,0.0012804839429902,True,-1.0589480578671973,0.8931024524580261,1114.3021162670939,0.0461680225132673,1055.0315570901207,42.961370983293854,1590,2169.3336733572146
57,58.04985016303413,0.0028280608049873,True,-1.03547256878835,0.2350701046103528,4056.1246741484138,0.058100261112623286,1280.7006769441477,42.93693983019184,1590,5336.8253510925615
58,2.9550899557686217,0.007503869035698,False,-1.0015983156340749,0.0097561763579026,5116.037745085031,0.061840541505896914,1318.880777445645,42.933476104545285,1590,6434.918522530676
59,0.0638389676986405,0.0759865698496103,False,-0.9999999999999996,-4.100987448506287e-16,5163.494851773034,0.06200664359760018,1320.3294319470888,42.93335685557624,1590,6483.824283720122
60,0.0858990234063713,0.0046294174760817,False,-1.0000000000000004,5.33756889641929e-16,5163.494851809733,0.0620066435977288,1320.3294319482172,42.93335685557614,1590,6483.82428375795
61,15.582082891540352,0.0392290074388261,True,-1.0000000018745878,1.2291447260796969e-08,5163.494788934794,0.06200664337615615,1320.329429917168,42.93335685574997,1590,6483.824218851962
62,49.177857006685976,0.0016445722300602,True,-1.0730530537031049,0.6738824528996618,2084.3944762048104,0.050644470571786046,1163.33161451789,42.94878941321581,1590,3247.7260907227005
63,0.2232185524248181,0.0013087603707914,True,-1.0,-9.23073355633346e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
64,0.9702682372744452,0.7688499745663747,True,-0.9999999999999216,6.133160455288951e-14,5163.494851808437,0.06200664359772145,1320.3294319480028,42.93335685557618,1590,6483.824283756439
65,0.8837177579592785,0.0005892063417364,True,-0.7260277209862988,0.9832172990909704,13.191339883123861,0.0337738613162778,692.4485040829834,43.0513253898305,1590,705.6398439661073
66,0.4976235865641337,0.2286082077164206,True,-0.9999999999994512,5.95905240481883e-13,5163.494851797812,0.06200664359766663,1320.329431946522,42.933356855576356,1590,6483.824283744334
67,8.248379386573074,0.0049452115200278,True,-1.007428000853864,0.0452603032731978,4949.726489385366,0.06125719989718901,1313.5981316086625,42.93394210638286,1590,6263.324620994029
68,0.0116319666222532,0.1420330714619215,False,-1.000000000415452,2.7320118091261804e-09,5161.935439458457,0.06200117965459524,1320.2815216867666,42.93336088614351,1590,6482.216961145224
69,1.3584921949907875,0.2051124932517982,True,-0.9999999999999996,-4.117233622071867e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
70,0.1200781821050294,0.0113972073732869,True,-1.0000000000000002,7.413727352834285e-16,5163.494851810003,0.06200664359772973,1320.3294319482256,42.93335685557614,1590,6483.824283758228
71,41.37858996978177,0.0007711670894447,True,-0.9550687031750136,1.0624678230760989,253.1157151150272,0.039858568196254905,855.6566299711604,42.99425211970359,1590,1108.7723450861877
72,0.102896084686604,0.000899340182091,False,-1.0,-1.0734819859594717e-15,5163.494851809995,0.06200664359772971,1320.3294319482256,42.93335685557614,1590,6483.824283758221
73,52.084979074400536,0.0679352417649909,True,-1.000000000001254,6.988785284921657e-12,5163.494851778962,0.06200664359762298,1320.3294319473944,42.933356855576214,1590,6483.824283726356
74,11.847093647138877,0.0001123005439933,True,-0.2764074963328849,0.4459520293825129,267.7689728065092,0.027212414371909827,906.6737896167269,43.17791379576514,1590,1174.4427624232362
75,71.90175957802083,0.0041701434362671,True,-1.012008218848068,0.0719197240728183,4826.160189157516,0.060831806327845475,1309.8773291109019,42.93429046124531,1590,6136.037518268417
76,3.648337265302968,0.9475129115995138,True,-1.0,-2.1895009394844299e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
77,0.3200928384175641,0.1795861860754548,True,-1.0000000000000002,-6.566665419691661e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
78,0.1650569874858765,0.101083985056101,True,-1.0,2.044685880972969e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
79,0.3320176606587444,0.0002909140644669,True,-0.999999999819535,4.866250948523597e-12,5163.494849194458,0.06200664358277512,1320.3294314753239,42.933356855636525,1590,6483.824280669782
80,0.09695785923734,0.1476916419635986,True,-0.9999999999999998,-5.62357382046717e-16,5163.494851809975,0.06200664359772966,1320.3294319482254,42.93335685557614,1590,6483.824283758201
81,22.771372760200336,0.1185883353127306,True,-1.0000000000000002,9.777804785849488e-16,5163.494851810003,0.06200664359772973,1320.3294319482256,42.93335685557614,1590,6483.824283758228
82,0.2824419550410777,0.0019173558477763,True,-0.9999999999997752,4.757504818003635e-13,5163.494851803338,0.06200664359769693,1320.3294319473996,42.93335685557624,1590,6483.824283750738
83,0.0101411913604713,0.0131500163531719,True,-1.0000000009870422,6.4563386015486836e-09,5159.786264107003,0.061993649346655744,1320.2154512182615,42.93336644104776,1590,6480.001715325265
84,0.2538451139367327,0.0002362297375829,True,-1.0000000000000002,4.787115064647734e-16,5163.494851810005,0.06200664359772973,1320.3294319482256,42.93335685557614,1590,6483.82428375823
85,5.059127529658304,0.0011699612915,True,-1.0408491242640106,0.9676213322020616,805.9112825659653,0.044346745714742494,999.9659820901305,42.96770869273844,1590,1805.8772646560958
86,57.40045054290884,0.0098384512374678,True,-1.0001873044517198,0.001160689019088,5157.731863407813,0.06198642249647052,1320.1526008802011,42.93337255863919,1590,6477.884464288014
87,9.129390456959769,0.2425235411609192,True,-1.0,1.1747697180018072e-17,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
88,0.5092515204967478,0.0586768827026637,True,-1.0000251669198374,0.0001567209125773,5162.7617540968795,0.06200406180150804,1320.3067632919124,42.93335848275435,1590,6483.068517388792
89,3.8938034217671142,0.0003325205563714,True,-0.5987584718024379,0.8596890028602021,47.357136003666966,0.0315868273281229,691.3192498179594,43.08491674618827,1590,738.6763858216264
90,0.0225156478510114,0.3602548323089079,True,-1.0000000000041291,2.21332573493916e-11,5163.485499307899,0.06200661082752952,1320.3291447348734,42.93335687976543,1590,6483.814644042772
91,0.0105884561107771,0.0517039044293497,True,-1.0000000005683298,4.282570717686997e-09,5160.653041758007,0.061996686398679,1320.2421038523191,42.93336420106226,1590,6480.895145610326
92,0.124026641672728,0.1247736336156607,True,-0.9999999999999992,-1.338044827956568e-15,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
93,0.3522051972445761,0.5012609870917732,True,-1.0,-6.12884204031906e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
94,59.53467800105288,0.0294990199806867,True,-1.000000033208325,2.100461968731857e-07,5163.493846874286,0.06200664003390883,1320.3293998444442,42.9333568584805,1590,6483.82324671873
95,0.2493311871863443,0.0075452151793104,True,-1.0,-4.1649319410762645e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
96,0.7701506617406947,0.0081038997089772,False,-1.0048227217427863,0.0289210432953892,5027.394587023438,0.06153066036691337,1316.0967219753509,42.9336894170813,1590,6343.4913089987895
97,0.615852039010463,0.0001439159814485,False,-0.2209870755577093,0.3748595911346071,318.1181473387018,0.026597531156380347,994.8233368517259,43.1852439057711,1590,1312.9414841904277
98,5.630619263641917,0.00034126906497,False,-0.618797245391151,0.8756242830000068,39.61267162476908,0.031921501173028756,687.9085204081096,43.07740823973499,1590,727.5211920328786
99,0.2300568136590192,0.0005619958683959,True,-0.9999999999999996,-3.261544993246948e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
100,0.0137502143341866,0.0006627041494303,True,-1.0000000002019214,1.12701760351278e-09,5162.996472432767,0.06200489734520985,1320.3141211367756,42.93335814347513,1590,6483.310593569543
101,2.51923428280066,0.0011130952826108,True,-1.0147924659423144,0.998815726600422,623.1870193456164,0.042941482973631644,951.5530671946287,42.975809532368935,1590,1574.740086540245
102,0.0803617489332864,0.0454244557516827,False,-0.9999999999999996,1.768614352018073e-16,5163.494851809122,0.06200664359772665,1320.3294319481981,42.93335685557615,1590,6483.824283757321
103,14.47854931701272,0.0540683806062248,True,-1.0000000000439495,2.620819215649333e-10,5163.494850562599,0.06200664359338753,1320.3294319107836,42.933356855579405,1590,6483.8242824733825
104,0.0210872447292029,0.0003613973722581,True,-1.0000000000075042,4.0047168468283566e-11,5163.478036676597,0.062006584679714045,1320.3289155945035,42.93335689905694,1590,6483.806952271101
105,0.0193388841915753,0.2752865055486143,True,-1.0000000000148228,8.043308391977419e-11,5163.459409191697,0.06200651940999354,1320.328343447809,42.933356947207116,1590,6483.787752639506
106,3.5931328907282936,0.0001225872097516,True,-0.2702365718843416,0.4116676002288691,256.3625104468058,0.027318949337043534,909.4422513679207,43.16794702428067,1590,1165.8047618147266
107,0.0148238922774483,0.0006007844907818,False,-1.0000000001179807,6.552419472487842e-10,5163.205779013604,0.06200563071475256,1320.320549170186,42.933357602414056,1590,6483.526328183791
108,0.0102943104865951,0.0484654569224077,False,-1.0000000005824277,4.741279334002061e-09,5160.111475014333,0.0619947889104906,1320.2254536928888,42.933365600457144,1590,6480.336928707222
109,13.637520543401758,0.0147269898142084,False,-1.0000196399552082,0.0001156351125564,5162.955229159215,0.06200475858308727,1320.3130864160798,42.93335820343045,1590,6483.268315575295
110,38.71317662981885,0.1520662321009633,False,-1.0000000000000002,7.10596044351536e-17,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
111,0.0408655919543634,0.0004442536611049,True,-1.0000000000000064,3.6294656635162096e-14,5163.494834920031,0.062006643538548484,1320.3294314295777,42.933356855619856,1590,6483.824266349609
112,2.301059290812953,0.0004672135385686,True,-0.7187252495467394,0.991944093381564,13.66423213624802,0.03355755450773857,690.436683867903,43.059951227864815,1590,704.100916004151
113,15.124209900490238,0.612345309565828,True,-0.9999999999999996,-7.611977234557259e-18,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
114,6.7928495759552,0.7970626389479377,False,-0.9999999999999998,-6.504085891794259e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
115,8.157851607798513,0.0004755229248991,True,-0.7609661644998107,1.014587570292918,13.268379725214173,0.034400411417059976,703.9279158455097,43.04553446990719,1590,717.1962955707238
116,0.0520882574712242,0.1031386584545026,True,-1.0000000000000002,2.3036779960239568e-15,5163.494851094692,0.06200664359522321,1320.3294319262816,42.933356855578,1590,6483.824283020974
117,0.1924127691430926,0.959730699333884,False,-1.0000000000000002,-1.0236559454002634e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
118,0.0112971202077286,0.0019963014438197,True,-1.0000000005979963,3.6702798022653758e-09,5161.610008555917,0.06200003940406114,1320.271518449971,42.93336172701465,1590,6481.8815270058885
119,8.617003855744317,0.0716769050094917,True,-1.0000000000010754,6.2149545952908455e-12,5163.494851781767,0.062006643597631715,1320.3294319474123,42.93335685557621,1590,6483.824283729179
120,24.838012281082108,0.0001346510628426,False,-0.3226683171877075,0.4825957802685036,227.98572165048725,0.02785718797118681,857.3544879114027,43.15558365827046,1590,1085.3402095618899
121,0.0108580477338453,0.0015826172702142,False,-1.0000000006550755,4.299531205978767e-09,5161.0677812294925,0.061998139562693295,1320.2548556784768,42.933363128385864,1590,6481.322636907969
122,0.0256130294510921,0.0010360618267147,False,-1.0000000000012517,6.660740703672964e-12,5163.49206567072,0.062006633835333114,1320.3293463993061,42.93335686278358,1590,6483.821412070026
123,0.1439299528341776,0.3775588635199531,True,-1.0,-1.0181954385801195e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
124,0.199490498538453,0.0002431164058202,False,-1.0,3.648143871306311e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
125,0.9516404003292298,0.0870534135347739,True,-1.0000000000056768,3.827102175208652e-11,5163.494851613491,0.06200664359703455,1320.329431942112,42.9333568555766,1590,6483.824283555603
126,0.6689929858354949,0.7207852002683616,False,-0.9999999999999948,7.906812769472344e-15,5163.494851809877,0.06200664359772908,1320.3294319482077,42.93335685557615,1590,6483.824283758085
127,0.0135794491197622,0.0011623861456992,True,-1.0000000002204965,1.2317291249646643e-09,5162.950323413011,0.062004735649684055,1320.3127046847671,42.93335826275809,1590,6483.263028097777
128,0.3971425189037526,0.0288908608792629,True,-0.9998893346686212,-5.494602778999788e-05,5162.31477569607,0.061999248244865274,1320.069434357603,42.93339179674837,1590,6482.384210053673
129,3.809844277685393,0.003993893513064,True,-1.0184099463807268,0.1154096981753385,4618.8691788023225,0.06009618351335191,1302.268127061115,42.93492018367956,1590,5921.137305863437
130,0.4046711583493577,0.0004966054583939,False,-0.1102099151489421,0.2178219959201027,605.3198725775912,0.02514623982385938,1191.3654470163642,43.22860535143675,1590,1796.6853195939555
131,0.1699616205598032,0.833253509038305,False,-1.0000000000000002,2.8952140899336893e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
132,3.1749493653769547,0.1417872119922966,True,-0.9999999999999996,1.966641862368111e-17,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
133,43.72326044118471,0.0174130690253093,True,-1.0000044609032697,2.6437470519611555e-05,5163.370344437051,0.062006207744319496,1320.325710431327,42.9333571834641,1590,6483.696054868378
134,0.6869023263596521,0.0001967294356365,True,-0.3084892307616875,0.509899733238442,269.3884832525958,0.02752575875697046,879.7277888584714,43.16133439098741,1590,1149.1162721110672
135,11.658119401177167,0.073537483473064,True,-1.0000000000005107,3.1114620044359137e-12,5163.49485179524,0.062006643597677984,1320.3294319477818,42.933356855576186,1590,6483.824283743022
136,0.6326146357407727,0.0651539797372204,True,-1.0000000177226862,1.196632622721129e-07,5163.49424716405,0.062006641440607614,1320.3294115746266,42.93335685737777,1590,6483.823658738676
137,7.63672397212135,0.0226769457687764,False,-1.0000007374299904,4.49086904843342e-06,5163.473099193292,0.0620065676496969,1320.3287777237997,42.93335691003662,1590,6483.801876917092
138,2.113540555816962,0.1758746293472379,True,-0.9999999999999996,-2.893705801908525e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
139,14.60550170194727,0.0217499235757839,False,-1.0000008434450085,5.122762331821654e-06,5163.47017671582,0.06200655728564927,1320.3286718418858,42.93335691773822,1590,6483.798848557706
140,0.0201670857086964,0.1815872879220588,True,-1.0000000000120126,6.242585672729356e-11,5163.470055111968,0.06200655671354596,1320.3286704361133,42.93335691969782,1590,6483.798725548081
141,0.6535602727313917,0.1368851593059153,True,-1.0000000000917997,5.079435999498352e-10,5163.494849582298,0.06200664359013347,1320.3294318959215,42.93335685558052,1590,6483.82428147822
142,0.0327814934130959,0.2206427634219771,True,-1.0000000000000546,3.681555285909402e-13,5163.494633858962,0.06200664283403225,1320.3294252508808,42.93335685613973,1590,6483.824059109842
143,26.027807938763782,0.0001079372236467,False,-0.2745127637361847,0.4273093224626541,273.30812936844944,0.027233000154701398,915.312829818527,43.170257599016935,1590,1188.6209591869765
144,13.5624140550089,0.4077916694868191,True,-1.0000000000000004,3.4304510693758597e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
145,67.76623068673943,0.0034884842055072,True,-1.0215089308738543,0.1320350903235168,4555.673170123164,0.05987564860602333,1300.359167426243,42.93514781197313,1590,5856.032337549406
146,1.7152872451029952,0.1236513146787199,False,-1.0000000000000009,5.8396835448872296e-15,5163.494851809974,0.062006643597729644,1320.3294319482254,42.93335685557614,1590,6483.824283758199
147,3.064288852244227,0.0103417468407188,True,-1.000309324692494,0.0018466913359262,5154.830540649671,0.061976334442624584,1320.0648330128276,42.933379049316756,1590,6474.895373662499
148,0.0239552784750035,0.0336367242196104,False,-1.0000000000015987,9.797101277419732e-12,5163.489576542612,0.0620066251134749,1320.329269956121,42.93335686922556,1590,6483.8188464987325
149,49.84087645661427,0.0566909771005556,True,-1.0000000000153138,9.138728304509464e-11,5163.494851390195,0.062006643596265815,1320.3294319359934,42.93335685557718,1590,6483.824283326188
150,0.2379530468639215,0.0852830016864252,True,-0.9999999999999996,-9.859043470368208e-17,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
151,14.04953149846915,0.0025613539624965,True,-1.0467416532709448,0.3244648609245809,3633.4203121027367,0.05659471183968554,1261.6686581045105,42.93844888555497,1590,4895.088970207247
152,93.83509881588544,0.0076888475730025,True,-1.00076982173441,0.0046084463267778,5141.653687721085,0.06193023710061163,1319.6620329312186,42.93341706118453,1590,6461.315720652303
153,13.210213681910409,0.0248161441026252,True,-1.000000254320846,1.5839713507995974e-06,5163.487281145826,0.06200661685149688,1320.3291885075796,42.93335687592815,1590,6483.816469653406
154,0.113649744467979,0.0007001757910401,True,-1.0000000000000002,-1.894944659472514e-16,5163.494851810003,0.06200664359772973,1320.3294319482256,42.93335685557614,1590,6483.824283758228
155,1.380504358928928,0.0003538711952715,True,-0.5710359395397924,0.8252899277427274,59.62618290482931,0.031110026683217655,697.6602334548293,43.09254590673683,1590,757.2864163596586
156,0.1933174502972265,0.0001385823891943,True,-0.9999999999999996,-5.274198415380892e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
157,0.0219355078966322,0.0084995237375168,True,-1.0000000000057494,2.9881263946359596e-11,5163.483009877124,0.062006602105064784,1320.3290682963952,42.93335688620267,1590,6483.812078173519
158,0.4553416528047663,0.0492046849866595,False,-1.018838561763601,0.1422572333362698,4408.4811400983235,0.05933751120978158,1293.5757586737523,42.935484099817664,1590,5702.056898772076
159,10.235169920156496,0.6187895396419885,False,-0.9999999999999992,8.590759932697125e-17,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
160,0.0156635366806583,0.0009480116730176,False,-1.0000000000746454,4.2053548460934144e-10,5163.303433634297,0.06200597289721454,1320.323549094971,42.93335734999497,1590,6483.626982729268
161,0.1302360980293175,0.0154496382672028,True,-0.9999999999999994,-4.532523924506917e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
162,0.070224096281487,0.0787100186255312,True,-0.9999999999999996,3.0693860135893594e-16,5163.494851801719,0.062006643597700715,1320.3294319479724,42.933356855576164,1590,6483.824283749691
163,0.072711161944322,0.0138380187529462,False,-0.9999999999999998,1.6115945529160035e-16,5163.494851805292,0.062006643597713226,1320.3294319480822,42.93335685557616,1590,6483.8242837533735
164,4.427545929026182,0.011679445647032,True,-1.000124508912811,0.0007496653464701,5159.895043045024,0.06199407621559912,1320.2197090960894,42.933366260512756,1590,6480.114752141113
165,15.980606216793948,0.0008253890065175,False,-0.9742634809727948,1.078844963021142,310.2525334285973,0.040414510292401555,871.8053987446572,42.98954530493085,1590,1182.0579321732544
166,25.31849959238013,0.7196492362698622,False,-1.0000000000000002,-9.490696119196038e-17,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
167,0.0717652165154493,0.0002055109579869,True,-0.9999999999999996,-1.6618621570966968e-15,5163.494851804169,0.06200664359770928,1320.3294319480474,42.93335685557616,1590,6483.824283752217
168,5.326198305684116,0.0041177141605887,True,-1.01517957394939,0.0950997922057229,4708.79808124935,0.0604115990016937,1305.440530122553,42.9346001886023,1590,6014.238611371902
169,27.216438822271336,0.001240366813733,True,-1.052057604432849,0.8694397166828206,1141.2893446766188,0.046214234898195,1053.6847913567858,42.96098822916519,1590,2194.9741360334046
170,0.2573639635284507,0.0007236481259216,True,-1.0000000000000002,1.7135394021747968e-16,5163.494851810003,0.06200664359772973,1320.3294319482256,42.93335685557614,1590,6483.824283758228
171,0.0617982036827523,0.0123523385393942,False,-1.0000000000000002,1.3478066437949616e-15,5163.494851749434,0.06200664359751748,1320.3294319463653,42.93335685557631,1590,6483.8242836958
172,0.0323175718007739,0.003574916023791,True,-1.000000000000094,5.419554149555451e-13,5163.4945970538065,0.06200664270508561,1320.3294241214835,42.93335685623488,1590,6483.82402117529
173,0.1346301655785989,0.1326207140013978,True,-1.0,-1.613422468852911e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
