idx,sweep,mu_sym,c4_pta_product,screening_suppression_factor,phi_center_ratio,numerically_stable,pta_max_deviation_from_hd,H0_implied_km_s_Mpc,Omega_m_frozen,wall_time_seconds,error
68,2d,0.3249256578830851,10.253752187472802,5.1284606324434486e-05,1.2828818627602357e-14,True,10.253752187472802,67.661122494938,0.31115000000000004,0.012084484100341797,
69,2d,0.2075048133937625,1.8412995210524517e-05,4.045951891829055e-05,1.1383650065096577e-14,True,1.841299521054829e-05,67.661122494938,0.31115000000000004,0.008682489395141602,
70,2d,1.5332265213492995,550.5146581503394,0.00018278484044341548,2.5079915411990044e-14,True,550.5146581503394,67.661122494938,0.31115000000000004,0.013165473937988281,
71,2d,1.4492007444497064,0.0014361319073991582,0.0001716708206254396,2.421090218584954e-14,True,0.001436131907399163,67.661122494938,0.31115000000000004,0.013029813766479492,
72,2d,0.7226452852858893,6.869768919927576,8.93500903629407e-05,1.704327765432352e-14,True,6.869768919927576,67.661122494938,0.31115000000000004,0.011287450790405273,
73,2d,0.6134873153043373,0.00012113742650300216,7.870784665848717e-05,1.5959895122438977e-14,True,0.00012113742650299297,67.661122494938,0.31115000000000004,0.011713027954101562,
74,2d,1.2156860371369456,82.9208874303192,0.00014265116505809123,2.185730626193919e-14,True,82.9208874303192,67.661122494938,0.31115000000000004,0.013098001480102539,
75,2d,1.8283439406340531,0.03125541219560485,0.00022484385158909532,2.8248907148527167e-14,True,0.03125541219560485,67.661122494938,0.31115000000000004,0.01389312744140625,
76,2d,0.2445072199998023,0.31854014955241394,4.375082058580179e-05,1.1840694336572498e-14,True,0.31854014955241394,67.661122494938,0.31115000000000004,0.008170604705810547,
77,2d,0.3828063520271078,0.005717719503072861,5.678365768109739e-05,1.3507697633929802e-14,True,0.005717719503072871,67.661122494938,0.31115000000000004,0.01051640510559082,
78,2d,2.986618311199689,1.7726298523574775,0.0004435885710134544,4.328199954105209e-14,True,1.7726298523574773,67.661122494938,0.31115000000000004,0.015192031860351562,
79,2d,0.8101739986688306,4.623501405601076e-05,9.813018129646701e-05,1.7898338304204333e-14,True,4.623501405598418e-05,67.661122494938,0.31115000000000004,0.012448549270629883,
80,2d,0.426577985526268,213.4124717088248,6.0934802958583165e-05,1.4000433687246395e-14,True,213.4124717088248,67.661122494938,0.31115000000000004,0.011343002319335938,
81,2d,0.44532208443668736,7.908740531486197e-05,6.270992551827641e-05,1.4206504726732931e-14,True,7.908740531487046e-05,67.661122494938,0.31115000000000004,0.01117253303527832,
82,2d,0.8468974418153509,128.16334296008174,0.00010189063539439765,1.8255318123011486e-14,True,128.16334296008174,67.661122494938,0.31115000000000004,0.013221502304077148,
83,2d,2.624482943733124,0.00358771574642299,0.0003649414001770336,3.803297482358928e-14,True,0.0035877157464229703,67.661122494938,0.31115000000000004,0.015108585357666016,
84,2d,0.33683621979374634,2.7496726991934035,5.2415811408776403e-05,1.2971120963743092e-14,True,2.7496726991934035,67.661122494938,0.31115000000000004,0.013046503067016602,
85,2d,0.2775082295692336,0.015592397006436614,4.6806345937819506e-05,1.2250468906348427e-14,True,0.015592397006436609,67.661122494938,0.31115000000000004,0.00853729248046875,
86,2d,2.0723607103853827,0.6442577472890105,0.0002634224124110123,3.103301182367833e-14,True,0.6442577472890105,67.661122494938,0.31115000000000004,0.013799905776977539,
87,2d,1.167608974052856,0.0002256950762573604,0.00013700165430924569,2.138198343889302e-14,True,0.00022569507625735952,67.661122494938,0.31115000000000004,0.013192892074584961,
88,2d,0.5884451194406873,44.103754738441516,7.630424937211498e-05,1.5706962097214164e-14,True,44.103754738441516,67.661122494938,0.31115000000000004,0.011520862579345703,
89,2d,0.6939524593011953,0.00254652553526744,8.652295748090943e-05,1.676088309498506e-14,True,0.002546525535267463,67.661122494938,0.31115000000000004,0.011708498001098633,
90,2d,1.3898128832084873,3.9797292819381904,0.00016403477385371973,2.360432592220512e-14,True,3.97972928193819,67.661122494938,0.31115000000000004,0.014661073684692383,
91,2d,1.740451605418236,1.1145569136389505e-05,0.00021180969501660002,2.7284352980793582e-14,True,1.1145569136394862e-05,67.661122494938,0.31115000000000004,0.014025211334228516,
92,2d,0.23523840247248815,885.2469911640479,4.290960323488904e-05,1.1725498221110612e-14,True,885.2469911640479,67.661122494938,0.31115000000000004,0.008229732513427734,
93,2d,0.28547984034242674,0.0005020619256039412,4.7554327771632636e-05,1.2348825631492642e-14,True,0.0005020619256039249,67.661122494938,0.31115000000000004,0.01130223274230957,
94,2d,2.203787734361444,20.006030044729183,0.00028572938590148923,3.260444116523649e-14,True,20.006030044729183,67.661122494938,0.31115000000000004,0.013962507247924805,
95,2d,1.008233044505068,0.07011242415401377,0.00011901645052829466,1.9821964537987563e-14,True,0.07011242415401375,67.661122494938,0.31115000000000004,0.012669801712036133,
96,2d,0.5252584986930628,0.14198912670347333,7.028240111548543e-05,1.505795858071082e-14,True,0.1419891267034733,67.661122494938,0.31115000000000004,0.011393308639526367,
97,2d,0.5317125439611275,0.0006192446409645938,7.0895303376215e-05,1.5125076648535125e-14,True,0.000619244640964578,67.661122494938,0.31115000000000004,0.010940313339233398,
98,2d,1.0877351598591598,16.0778108534145,0.00012784852525288403,2.0597586552274105e-14,True,16.0778108534145,67.661122494938,0.31115000000000004,0.013258695602416992,
99,2d,2.2729715155830075,0.04267893572910194,0.00029792177633007855,3.345384388847198e-14,True,0.04267893572910192,67.661122494938,0.31115000000000004,0.014134883880615234,
100,2d,0.30076037387166515,0.23535772906840918,4.8994924113646776e-05,1.253622109491691e-14,True,0.23535772906840918,67.661122494938,0.31115000000000004,0.011616706848144531,
101,2d,0.21932335229720423,0.0013126779764379287,4.1489634806198454e-05,1.1528559184212669e-14,True,0.0013126779764379148,67.661122494938,0.31115000000000004,0.008835077285766602,
102,2d,1.7294063328132212,7.516788876975963,0.00021020284166084366,2.716445375133114e-14,True,7.516788876975964,67.661122494938,0.31115000000000004,0.014959096908569336,
103,2d,1.3132539953591926,2.8867423559983294e-05,0.00015445138781285993,2.283082232059077e-14,True,2.8867423560008376e-05,67.661122494938,0.31115000000000004,0.013391971588134766,
104,2d,0.6697967537258764,351.1014654069228,8.416033986055746e-05,1.6521998179615602e-14,True,351.1014654069228,67.661122494938,0.31115000000000004,0.011269092559814453,
105,2d,0.5678646898975807,0.019228795456411582,7.433695518474146e-05,1.5497426145754346e-14,True,0.019228795456411596,67.661122494938,0.31115000000000004,0.011043071746826172,
106,2d,1.1031127486722907,0.5176872915240862,0.00012958858897681088,2.0748149799456533e-14,True,0.5176872915240862,67.661122494938,0.31115000000000004,0.012624263763427734,
107,2d,2.059539219488647,0.00013740322286633205,0.000261304892131047,3.0882540464563987e-14,True,0.0001374032228663169,67.661122494938,0.31115000000000004,0.013315916061401367,
108,2d,0.258777579048295,73.11606455363287,4.506220791702017e-05,1.2018182029444053e-14,True,73.11606455363287,67.661122494938,0.31115000000000004,0.008296012878417969,
109,2d,0.3548048440979086,4.076236248252941e-05,5.4123443273797005e-05,1.3183263915834675e-14,True,4.076236248251597e-05,67.661122494938,0.31115000000000004,0.011121511459350586,
110,2d,2.706437938369696,242.03427685104242,0.0003818496142230746,3.917004550938813e-14,True,242.03427685104242,67.661122494938,0.31115000000000004,0.014520645141601562,
111,2d,0.9138242709470403,0.009293678986889207,0.0001088711143748447,1.8904893977072136e-14,True,0.009293678986889209,67.661122494938,0.31115000000000004,0.012410879135131836,
112,2d,0.4508708735754834,1.0907002720185373,6.323524028224399e-05,1.42669865066878e-14,True,1.0907002720185373,67.661122494938,0.31115000000000004,0.011253595352172852,
113,2d,0.3977074207685869,0.005235004650501554,5.819791052936308e-05,1.3677346474890087e-14,True,0.005235004650501529,67.661122494938,0.31115000000000004,0.011043787002563477,
114,2d,0.8050029916211011,1.884733179444759,9.760447201737668e-05,1.7848013310637536e-14,True,1.8847331794447593,67.661122494938,0.31115000000000004,0.012323141098022461,
115,2d,2.822258133894765,6.726061446361862e-05,0.00040661803103487056,4.082624863054194e-14,True,6.726061446360454e-05,67.661122494938,0.31115000000000004,0.014990091323852539,
116,2d,0.3694984029841385,150.6749214878053,5.5519704965831175e-05,1.335443894649595e-14,True,150.6749214878053,67.661122494938,0.31115000000000004,0.011132001876831055,
